"file","line","issue_text","physics_reclassification"
"results/aging/runs/run_2026_03_12_223709_aging_timescale_extraction/reports/aging_timescale_extraction_report.md","47","- Number of curves in `Dip_depth_vs_tw_by_Tp`: 8, so a `parula` colormap plus labeled colorbar is used; dashed lines mark 3-point fragile T_p values.","UNCLEAR"
"results/aging/runs/run_2026_03_12_223712_aging_log_time_scaling_test/reports/aging_log_scaling_report.md","10","- Missing or invalid points (`NaN` Dip_depth or non-positive `t_w`) were excluded independently for each `T_p` fit.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_12_225842_aging_component_clock_test/reports/aging_component_clock_report.md","8","- `FM_abs` rows with `NaN` were ignored in every FM-specific calculation.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_12_233710_aging_time_rescaling_collapse/reports/aging_collapse_test_report.md","10","- Objective used for `tau(T_p)`: mean interpolated pairwise squared mismatch in `log10(t_w / tau)` with an overlap penalty.","UNCLEAR"
"results/aging/runs/run_2026_03_13_004253_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","20","- `Dip_depth(T_p, t_w)` matrix size: `8 x 4` with 2 missing entries.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_004253_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","21","- `FM_abs(T_p, t_w)` matrix size: `8 x 4` with 10 missing entries.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_004253_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","25","- `FM_abs` is missing for `6, 10` K, so the low-T end cannot test the transferred clock directly.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_004253_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","39","- Excluding the fragile `30 K` and `34 K` curves gives `RMSE_log_after = 0.3506` and variance `0.06651`.","UNCLEAR"
"results/aging/runs/run_2026_03_13_004253_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","54","- `tau_dip_vs_Tp`: single line plus fragile-point markers, no colormap, no smoothing, used to isolate tau_Dip(T_p) structure.","UNCLEAR"
"results/aging/runs/run_2026_03_13_004253_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","58","- The transferred Dip timescale does not improve FM collapse, so the direct Dip-vs-FM mismatch remains the stronger conclusion.","UNCLEAR"
"results/aging/runs/run_2026_03_13_004253_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","59","- The shared-clock interpretation becomes cleaner once the fragile 34 K outlier is removed, so the evidence is strongest below 34 K.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_005134_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","20","- `Dip_depth(T_p, t_w)` matrix size: `8 x 4` with 2 missing entries.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_005134_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","21","- `FM_abs(T_p, t_w)` matrix size: `8 x 4` with 10 missing entries.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_005134_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","25","- `FM_abs` is missing for `6, 10` K, so the low-T end cannot test the transferred clock directly.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_005134_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","39","- Excluding the fragile `30 K` and `34 K` curves gives `RMSE_log_after = 0.3506` and variance `0.06651`.","UNCLEAR"
"results/aging/runs/run_2026_03_13_005134_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","54","- `tau_dip_vs_Tp`: single line plus fragile-point markers, no colormap, no smoothing, used to isolate tau_Dip(T_p) structure.","UNCLEAR"
"results/aging/runs/run_2026_03_13_005134_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","58","- The transferred Dip timescale does not improve FM collapse, so the direct Dip-vs-FM mismatch remains the stronger conclusion.","UNCLEAR"
"results/aging/runs/run_2026_03_13_005134_aging_fm_using_dip_clock/reports/aging_fm_using_dip_clock_report.md","59","- The shared-clock interpretation becomes cleaner once the fragile 34 K outlier is removed, so the evidence is strongest below 34 K.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_010148_aging_fm_using_extracted_dip_tau/reports/fm_extracted_dip_tau_report.md","14","- Collapse metric reused from `aging_time_rescaling_collapse`: mean pairwise squared mismatch in `log10(t_w / tau)` plus the same overlap penalty.","UNCLEAR"
"results/aging/runs/run_2026_03_13_010148_aging_fm_using_extracted_dip_tau/reports/fm_extracted_dip_tau_report.md","19","- `FM_abs` missing: `6, 10` K.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_010148_aging_fm_using_extracted_dip_tau/reports/fm_extracted_dip_tau_report.md","20","- `FM_abs` finite but direct `tau(T_p)` unresolved, so omitted from the rescaled panel: `30, 34` K.","UNCLEAR"
"results/aging/runs/run_2026_03_13_010148_aging_fm_using_extracted_dip_tau/reports/fm_extracted_dip_tau_report.md","35","- The unresolved `30/34 K` Dip taus were left unresolved and were not replaced by extrapolated values.","UNCLEAR"
"results/aging/runs/run_2026_03_13_010148_aging_fm_using_extracted_dip_tau/reports/fm_extracted_dip_tau_report.md","42","- Justification: the two-panel figure shows the direct before/after transfer test while keeping unresolved high-temperature curves visible but excluded from the scored collapse.","UNCLEAR"
"results/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","9","- Relevant prior runs were: `run_2026_03_12_223709_aging_timescale_extraction` (Dip tau extraction), `run_2026_03_12_225842_aging_component_clock_test` (direct Dip-vs-FM mismatch), `run_2026_03_13_005134_aging_fm_using_dip_clock` (FM under Dip-collapse tau, worse collapse), and `run_2026_03_13_010148_aging_fm_using_extracted_dip_tau` (FM under directly extracted Dip tau, still no robust collapse).","UNCLEAR"
"results/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","14","- Failed Dip-clock FM metrics reused for comparison: `C:\Dev\matlab-functions\results\aging\runs\run_2026_03_13_005134_aging_fm_using_dip_clock\tables\fm_collapse_using_dip_tau_metrics.csv`","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","18","- `FM_abs` missing: `6, 10` K.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","32","- Failed Dip-clock comparison (`run_2026_03_13_005134_aging_fm_using_dip_clock`): `RMSE_log_after = 0.3980`, variance `0.06470`, overlap `1.45` decades.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","33","- Relative to the failed Dip-clock test, the FM-own clock changes RMSE by `31.05%` and variance by `42.59%`.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","38","- tau_FM differs strongly from tau_dip across the overlap set: median ratio 29.14x, max mismatch 10.97 decades.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","40","- In practice, `tau_FM` stays large through `26-30 K`, while the direct `tau_dip` curve peaks earlier and then collapses or becomes unresolved at the high-temperature end.","UNCLEAR"
"results/aging/runs/run_2026_03_13_011143_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","43","- `fm_vs_tw_by_Tp`: 6 finite-FM curves, explicit legend, no colormap, no smoothing, used to show the raw FM growth law and identify fragile 3-point temperatures.","UNCLEAR"
"results/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","9","- Relevant prior runs were: `run_2026_03_12_223709_aging_timescale_extraction` (Dip tau extraction), `run_2026_03_12_225842_aging_component_clock_test` (direct Dip-vs-FM mismatch), `run_2026_03_13_005134_aging_fm_using_dip_clock` (FM under Dip-collapse tau, worse collapse), and `run_2026_03_13_010148_aging_fm_using_extracted_dip_tau` (FM under directly extracted Dip tau, still no robust collapse).","UNCLEAR"
"results/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","14","- Failed Dip-clock FM metrics reused for comparison: `C:\Dev\matlab-functions\results\aging\runs\run_2026_03_13_005134_aging_fm_using_dip_clock\tables\fm_collapse_using_dip_tau_metrics.csv`","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","18","- `FM_abs` missing: `6, 10` K.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","32","- Failed Dip-clock comparison (`run_2026_03_13_005134_aging_fm_using_dip_clock`): `RMSE_log_after = 0.3980`, variance `0.06470`, overlap `1.45` decades.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","33","- Relative to the failed Dip-clock test, the FM-own clock changes RMSE by `60.85%` and variance by `67.80%`.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","38","- tau_FM differs strongly from tau_dip across the overlap set: median ratio 3.25x, max mismatch 1.96 decades.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","40","- In practice, `tau_FM` stays large through `26-30 K`, while the direct `tau_dip` curve peaks earlier and then collapses or becomes unresolved at the high-temperature end.","UNCLEAR"
"results/aging/runs/run_2026_03_13_012211_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","43","- `fm_vs_tw_by_Tp`: 6 finite-FM curves, explicit legend, no colormap, no smoothing, used to show the raw FM growth law and identify fragile 3-point temperatures.","UNCLEAR"
"results/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","9","- Relevant prior runs were: `run_2026_03_12_223709_aging_timescale_extraction` (Dip tau extraction), `run_2026_03_12_225842_aging_component_clock_test` (direct Dip-vs-FM mismatch), `run_2026_03_13_005134_aging_fm_using_dip_clock` (FM under Dip-collapse tau, worse collapse), and `run_2026_03_13_010148_aging_fm_using_extracted_dip_tau` (FM under directly extracted Dip tau, still no robust collapse).","UNCLEAR"
"results/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","14","- Failed Dip-clock FM metrics reused for comparison: `C:\Dev\matlab-functions\results\aging\runs\run_2026_03_13_005134_aging_fm_using_dip_clock\tables\fm_collapse_using_dip_tau_metrics.csv`","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","18","- `FM_abs` missing: `6, 10` K.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","32","- Failed Dip-clock comparison (`run_2026_03_13_005134_aging_fm_using_dip_clock`): `RMSE_log_after = 0.3980`, variance `0.06470`, overlap `1.45` decades.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","33","- Relative to the failed Dip-clock test, the FM-own clock changes RMSE by `60.85%` and variance by `67.80%`.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","38","- tau_FM differs strongly from tau_dip across the overlap set: median ratio 3.25x, max mismatch 1.96 decades.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","40","- In practice, `tau_FM` stays large through `26-30 K`, while the direct `tau_dip` curve peaks earlier and then collapses or becomes unresolved at the high-temperature end.","UNCLEAR"
"results/aging/runs/run_2026_03_13_013634_aging_fm_timescale_analysis/reports/aging_fm_timescale_analysis_report.md","43","- `fm_vs_tw_by_Tp`: 6 finite-FM curves, explicit legend, no colormap, no smoothing, used to show the raw FM growth law and identify fragile 3-point temperatures.","UNCLEAR"
"results/aging/runs/run_2026_03_14_071151_tri_scaling_test/reports/tri_scaling_test_report.md","61","- This remains a scaling audit only. The data are sparse in waiting time, `\tau_{dip}` is unresolved at high `T_p`, `\tau_{FM}` is absent at low `T_p`, and none of these metrics alone justifies a claim of TRI.","UNCLEAR"
"results/aging/runs/run_2026_03_14_071722_tri_scaling_test/reports/tri_scaling_test_report.md","61","- This remains a scaling audit only. The data are sparse in waiting time, `\tau_{dip}` is unresolved at high `T_p`, `\tau_{FM}` is absent at low `T_p`, and none of these metrics alone justifies a claim of TRI.","UNCLEAR"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","8","- `run_2026_03_11_082451_aging_shape_collapse_analysis`: Per-T_p near-separability audit and T_p = 26 K rank-1 check. Did not compare dominant spatial modes phi(T) across T_p or build cross-temperature similarity matrices.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","10","- `run_2026_03_13_013634_aging_fm_timescale_analysis`: Extracted tau_FM(T_p) from `C:\Dev\matlab-functions\results\aging\runs\run_2026_03_13_013634_aging_fm_timescale_analysis\tables\tau_FM_vs_Tp.csv` and tested FM_abs collapse. Did not test whether full DeltaM(T, t_w) maps share one dominant structural mode across temperatures.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","30","- For each T_p, I recomputed the SVD of the aligned matrix and took the dominant spatial mode `phi(T) = u_1(T)` after fixing the arbitrary sign against the T_p = 26 K reference mode.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","35","## Dominant spatial mode phi(T)","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","38","- The closest dominant mode to `T_p = 26 K` is at `T_p = 30 K`, with cosine similarity `0.8902`, correlation `0.8340`, and L_2 difference `0.4685`.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","41","- The dominant spatial mode is more self-consistent in the neighborhood of 26 K than across the full T_p sweep, but the effect is quantitative rather than exact universality.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","53","- Around 26 K, the dominant spatial mode is somewhat more coherent than it is globally, but the tested clocks do not convert that into a strong master-curve collapse. The data therefore support local structural similarity more than true temperature-independent universality.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","54","- The structural evidence is stronger than a scalar Dip-depth collapse test because it uses the full DeltaM(T, t_w) map, but it is still limited by the sparse waiting-time grid and by missing low-T_p FM and high-T_p Dip clocks.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","65","- `tables/dominant_mode_summary.csv`","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_073402_TRI_cross_temperature_test/reports/tri_cross_temperature_test_report.md","66","- `tables/dominant_modes_vs_temperature.csv`","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_074613_aging_clock_ratio_analysis/reports/aging_clock_ratio_analysis_report.md","19","| 6 | 14.4121 | NaN | NaN |","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_074613_aging_clock_ratio_analysis/reports/aging_clock_ratio_analysis_report.md","20","| 10 | 5.1319 | NaN | NaN |","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_074613_aging_clock_ratio_analysis/reports/aging_clock_ratio_analysis_report.md","25","| 30 | NaN | 975.627 | NaN |","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_074613_aging_clock_ratio_analysis/reports/aging_clock_ratio_analysis_report.md","26","| 34 | NaN | 113.842 | NaN |","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_074613_aging_clock_ratio_analysis/reports/aging_clock_ratio_analysis_report.md","53","- Above `26 K`, the ratio cannot be continued because `tau_dip` is unresolved at `30 K` and `34 K` in the source dip-timescale table.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_074701_TRI_clock_consistency_test/reports/tri_clock_consistency_report.md","21","- The reconstruction error was measured by absolute RMSE, Frobenius-relative RMSE, and the leading explained-variance fraction `EV_1`.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_075006_TRI_clock_consistency_test/reports/tri_clock_consistency_report.md","21","- The reconstruction error was measured by absolute RMSE, Frobenius-relative RMSE, and the leading explained-variance fraction `EV_1`.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_132559_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","31","- `30 K` and `34 K` are excluded canonically because direct dip half-range extraction is unresolved (`no_upward_crossing`) in the canonical dataset.","UNCLEAR"
"results/aging/runs/run_2026_03_14_132559_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","33","- `34 K` remains unresolved across current evidence and is only defensible as a censored point (`tau_dip <= 36 s`, hence lower bound on `R`).","UNCLEAR"
"results/aging/runs/run_2026_03_14_132559_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","53","| 30 | FM background valid but dip invalid | no | exploratory_only | half-range no_upward_crossing; peak at earliest sample; tau_dip <= 36 s |","UNCLEAR"
"results/aging/runs/run_2026_03_14_132559_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","54","| 34 | FM background valid but dip invalid | no | exploratory_only | half-range no_upward_crossing; peak at earliest sample; tau_dip <= 36 s |","UNCLEAR"
"results/aging/runs/run_2026_03_14_132559_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","59","- **Are 30/34 outside dip sector or unresolved?** 30 K is unresolved under canonical extraction and highly choice-sensitive; 34 K remains unresolved and behaves like an early-time-censored dip clock.","UNCLEAR"
"results/aging/runs/run_2026_03_14_132559_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","66","- High-`T_p` points are constrained by missing early waiting-time support (`t_w = 3 s` absent at 30/34 K) and by extraction instability.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_132559_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","69","- `dip_visibility_vs_tw_by_Tp`: 8 curves, `parula` colormap + labeled colorbar, dashed style for fragile/high-T patterns.","UNCLEAR"
"results/aging/runs/run_2026_03_14_133454_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","31","- `30 K` and `34 K` are excluded canonically because direct dip half-range extraction is unresolved (`no_upward_crossing`) in the canonical dataset.","UNCLEAR"
"results/aging/runs/run_2026_03_14_133454_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","33","- `34 K` remains unresolved across current evidence and is only defensible as a censored point (`tau_dip <= 36 s`, hence lower bound on `R`).","UNCLEAR"
"results/aging/runs/run_2026_03_14_133454_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","54","| 34 | FM background valid but dip invalid | no | exploratory_only | half-range no_upward_crossing; peak at earliest sample; preproc peak@first 1.00; tau_dip <= 36 s |","UNCLEAR"
"results/aging/runs/run_2026_03_14_133454_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","59","- **Are 30/34 outside dip sector or unresolved?** 30 K is unresolved under canonical extraction and highly choice-sensitive; 34 K remains unresolved and behaves like an early-time-censored dip clock.","UNCLEAR"
"results/aging/runs/run_2026_03_14_133454_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","66","- High-`T_p` points are constrained by missing early waiting-time support (`t_w = 3 s` absent at 30/34 K) and by extraction instability.","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_133454_clock_ratio_temperature_support_audit/reports/aging_clock_ratio_temperature_support_audit_report.md","75","- `dip_visibility_vs_tw_by_Tp`: 8 curves, `parula` colormap + labeled colorbar, dashed style for fragile/high-T patterns.","UNCLEAR"
"results/aging/runs/run_2026_03_14_152820_clock_ratio_lower_support_audit/reports/aging_clock_ratio_lower_support_audit_report.md","13","| 6 | yes | valid | no | invalid | no | FM sector missing/invalid below 14 K (FM_abs unavailable, tau_FM not extractable) |","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_152820_clock_ratio_lower_support_audit/reports/aging_clock_ratio_lower_support_audit_report.md","14","| 10 | yes | valid | no | invalid | no | FM sector missing/invalid below 14 K (FM_abs unavailable, tau_FM not extractable) |","REAL_PROBLEM"
"results/aging/runs/run_2026_03_14_152820_clock_ratio_lower_support_audit/reports/aging_clock_ratio_lower_support_audit_report.md","22","- Dip-sector tau_dip is already valid below 14 K, but FM-sector tau_FM is missing/invalid there.","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_232412/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_233951/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235148/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235318/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235451/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235729/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235739/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235755/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235809/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235824/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235838/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260223_235853/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_000324/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_001959/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_002638/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_002731/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_002811/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_002943/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_003312/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_003546/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_003657/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_004516/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_004632/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_004814/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_004914/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_005119/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_005315/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_005548/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_005708/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_005824/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_011853/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_013216/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_083013/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_224027/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_224858/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_225013/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_225238/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_225631/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_225817/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_230105/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_230234/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_230301/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_230318/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_230421/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_230646/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_231124/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
"results/aging/runs/run_legacy_debug_runs/reports/20260224_233621/log.txt","12","flag_noiseWindowOutOfBounds = 0","REAL_PROBLEM"
