T_K,logt,M,R_relax,C
19,1.03951733930969,0.000132742145744475,2.05146481173861e-05,0.000373876835519898
19,1.04852990593087,0.000132553660160983,2.65296712687382e-05,0.000965159252243255
19,1.05754247255205,0.00013226394488498,3.79117722391674e-05,0.00102391434547064
19,1.06655503917323,0.000131870295414918,4.49858637746103e-05,0.000290265983584907
19,1.07556760579441,0.00013145306869642,4.314385526901e-05,-0.000528752391863155
19,1.08458017241559,0.000131092621675105,3.54550314590604e-05,-0.000752052291338453
19,1.09359273903678,0.000130813987030258,2.95880125124047e-05,-0.000454387474904203
19,1.10260530565796,0.000130559293807192,2.7264636680248e-05,-0.000223645833590666
19,1.11161787227914,0.000130322538321292,2.55567665628342e-05,-0.000158161091042075
19,1.12063043890032,0.000130098629684653,2.44137619404576e-05,-9.54857712574289e-05
19,1.1296430055215,0.000129882477009368,2.38356228131696e-05,-3.28104514769174e-05
19,1.13865557214268,0.000129668989407531,2.38223491808442e-05,1.22650130571659e-05
19,1.14766813876387,0.000129453075991237,2.40567013077444e-05,-9.41701135145198e-07
19,1.15668070538505,0.000129235364161087,2.38053748924087e-05,-4.63219765229635e-05
19,1.16569327200623,0.000129023980936917,2.32217415088685e-05,-5.05513157432128e-05
19,1.17470583862741,0.00012881678917627,2.28941806905607e-05,-2.1087537757182e-05
19,1.18371840524859,0.000128611310279495,2.2841635831042e-05,9.42718355311466e-06
19,1.19273097186977,0.000128405065646942,2.30641069302058e-05,3.96248077078559e-05
19,1.20174353849095,0.000128195576678962,2.3555878269679e-05,6.15488094425289e-05
19,1.21075610511214,0.00012798046780249,2.41735324213166e-05,6.17624617192077e-05
19,1.21976867173332,0.000127759845536129,2.46691548715445e-05,4.21878142589147e-05
19,1.2287812383545,0.000127535802998954,2.49339733945374e-05,1.66586117491469e-05
19,1.23779380497568,0.000127310407343431,2.49694285679556e-05,-8.79067026677135e-06
19,1.24680637159686,0.000127085725722031,2.47755203916892e-05,-3.71231825809703e-05
19,1.25581893821804,0.000126863825287222,2.43002782555532e-05,-6.60296791393852e-05
19,1.26483150483923,0.000126647709968648,2.35853266272509e-05,-6.67889172622172e-05
19,1.27384407146041,0.000126438696632201,2.30963991227881e-05,-2.00094624694419e-05
19,1.28285663808159,0.000126231394297041,2.32246534001312e-05,4.95258173433325e-05
19,1.29186920470277,0.000126020069160156,2.39891085793384e-05,0.00012380722565482
19,1.30088177132395,0.000125798987418533,2.54562951389263e-05,0.000193436355128151
19,1.30989433794513,0.00012556121604842,2.74758246544398e-05,0.000201440128003012
19,1.31890690456631,0.000125303732018193,2.90872802865386e-05,0.000112167847350547
19,1.3279194711875,0.000125036913945597,2.94976650484432e-05,-2.38277462544818e-05
19,1.33693203780868,0.000124772032675356,2.86577819854362e-05,-0.000140915246056293
19,1.34594460442986,0.000124520353606879,2.69576489623986e-05,-0.000176623810835431
19,1.35495717105104,0.000124286117460908,2.54741142613542e-05,-0.000114606275028402
19,1.36396973767222,0.000124061179303087,2.48918555846011e-05,-1.47403148780255e-05
19,1.3729823042934,0.000123837438447346,2.52084181216434e-05,5.58804362174934e-05
19,1.38199487091459,0.000123606794207615,2.58991078930632e-05,5.64645984719324e-05
19,1.39100743753577,0.000123370603576715,2.62262000325769e-05,5.83194155337074e-05
19,1.40002000415695,0.000123134063457587,2.69503231286748e-05,0.000157214822971162
19,1.40903257077813,0.000122884820411396,2.90600181643061e-05,0.000330802648483475
19,1.41804513739931,0.00012261025275815,3.2913084944515e-05,0.000466217462886538
19,1.42705770402049,0.000122291557669854,3.7463650052751e-05,0.000403713143826448
19,1.43607027064167,0.000121934965474204,4.01900681536788e-05,0.000161511607756843
19,1.44508283726286,0.000121567126336364,4.03749183027575e-05,2.68999266288623e-05
19,1.45409540388404,0.000121207202192147,4.0674942915374e-05,2.94316830572475e-05
19,1.46310797050522,0.000120833955070689,4.09054283114113e-05,-0.000141419411225564
19,1.4721205371264,0.000120469876396498,3.81258391849771e-05,-0.000413525896389709
19,1.48113310374758,0.000120146731739403,3.34515689298204e-05,-0.000473367801557262
19,1.49014567036876,0.000119866907409372,2.95933214892645e-05,-0.000356547824005368
19,1.49915823698994,0.000119613308176475,2.70247468948501e-05,-0.000315179958398773
19,1.50817080361113,0.000119379782745751,2.39121607438019e-05,-0.000325698620171476
19,1.51718337023231,0.000119182288292955,2.11539858694032e-05,-5.81054051711002e-05
19,1.52619593685349,0.000118998479331848,2.28648030734915e-05,0.00057807076649698
19,1.53520850347467,0.000118770147170995,3.15737884590244e-05,0.0010311374426855
19,1.54422107009585,0.000118429357587908,4.1451192869084e-05,0.000651144553051169
19,1.55323363671703,0.000118022983896475,4.33107557878087e-05,-0.000110666378157827
19,1.56224620333822,0.000117648675444005,3.94564166573386e-05,-0.000368720401172325
19,1.5712587699594,0.00011731177672896,3.66645214274974e-05,-0.000237580422169545
19,1.58027133658058,0.000116987792560007,3.51739978919564e-05,-0.000164463589877045
19,1.58928390320176,0.000116677760730291,3.37000433064468e-05,-3.32636303525754e-05
19,1.59829646982294,0.000116380344789135,3.45744165227267e-05,0.000261007752563443
19,1.60730903644412,0.000116054552265692,3.84047428236918e-05,0.000413037586079634
19,1.61632160306531,0.000115688094182599,4.20194740459189e-05,0.000377240391187303
19,1.62533416968649,0.00011529714564724,4.52045511392467e-05,0.000309915108414152
19,1.63434673630767,0.000114873276125153,4.76057351689045e-05,-3.26725550450791e-05
19,1.64335930292885,0.00011443904592772,4.46156239811908e-05,-0.000492008317915295
19,1.65237186955003,0.000114069073558201,3.87372196821319e-05,-0.000481243087182796
19,1.66138443617121,0.000113740802381511,3.59411532127563e-05,-0.000212329484435055
19,1.67039700279239,0.000113421229482657,3.49099524339084e-05,-3.32485139457275e-05
19,1.67940956941358,0.000113111545837405,3.53418443187737e-05,0.000137710797255662
19,1.68842213603476,0.00011278418802978,3.73922079033547e-05,0.000132929605779152
19,1.69743470265594,0.000112437546307721,3.77379181747973e-05,-5.05305369429982e-05
19,1.70644726927712,0.00011210395702639,3.64813882421491e-05,3.89246818961634e-05
19,1.7154598358983,0.00011177996442379,3.84395407523922e-05,0.000371280552143493
19,1.72447240251948,0.000111411079182553,4.31737696648326e-05,0.000483372060339259
19,1.73348496914067,0.000111001751473006,4.71523865456462e-05,0.000218996496515109
19,1.74249753576185,0.000110561151132372,4.71212106941296e-05,-0.000539558310525095
19,1.75151010238303,0.000110152385371703,3.74267761064087e-05,-0.000767283983613162
19,1.76052266900421,0.000109886528506222,3.32908146547736e-05,0.000527032965631618
19,1.76953523562539,0.000109552314001804,4.69266155350348e-05,0.000779604005788953
19,1.77854780224657,0.00010904067000859,4.73432807353971e-05,-0.000648102417544023
19,1.78756036886775,0.000108698945058418,3.52444831041081e-05,-0.00057624789213422
19,1.79657293548894,0.00010840538350458,3.69563356990429e-05,0.000639391281158862
19,1.80558550211012,0.000108032802183293,4.67695961410063e-05,0.000967530505054162
19,1.8145980687313,0.000107562355302447,5.43962019686921e-05,0.000140118660203689
19,1.82361063535248,0.000107052303394929,4.92952536609187e-05,-0.000459814627504011
19,1.83262320197366,0.000106673801786993,4.61079820411461e-05,3.88550258672005e-06
19,1.84163576859484,0.000106221200875101,4.93652903627579e-05,-0.000215944709932525
19,1.85064833521603,0.000105783985850656,4.22155498716274e-05,-0.000213886445057714
19,1.85966090183721,0.000105460259963765,4.55099586918557e-05,0.000121314510031218
19,1.86867346845839,0.000104963662781381,4.44022600791718e-05,-0.000680319922157712
19,1.87768603507957,0.000104659903309576,3.32471014475308e-05,0.000188410348499091
19,1.88669860170075,0.000104364379347867,4.77983817151074e-05,0.00141674027984367
19,1.89571116832193,0.000103798331110392,5.87840337615314e-05,-0.0005021379513244
19,1.90472373494311,0.000103304789306792,3.87472782364394e-05,-0.000665509554983249
19,1.9137363015643,0.000103099906257401,4.67881353588879e-05,0.00126618993135923
19,1.92274886818548,0.000102461426932786,6.15705204593368e-05,-0.00042733471182736
19,1.93176143480666,0.00010199008942232,3.90853702391143e-05,-0.00101859884919691
19,1.94077400142784,0.000101756907926399,4.3210140482048e-05,0.000872502105184209
19,1.94978656804902,0.00010121122088271,5.48123369392992e-05,-0.000131876508824071
19,1.9587991346702,0.000100768908249743,4.08330488389569e-05,-0.000242183540805464
19,1.96781170129138,0.000100475199736696,5.04469463471742e-05,0.000598350155015433
19,1.97682426791257,9.98595953201645e-05,5.16183901087028e-05,9.1902748482185e-05
19,1.98583683453375,9.954477137723e-05,5.21035056339056e-05,0.000423592024444512
19,1.99484940115493,9.89204226887193e-05,5.92536927897161e-05,-0.000410459925292934
19,2.00386196777611,9.84767156695935e-05,4.47049107898513e-05,-0.000738990445617679
19,2.01287453439729,9.81146107151444e-05,4.59332915426265e-05,0.000410922879421873
19,2.02188710101847,9.76487619692775e-05,5.21118504437648e-05,-0.000252862182569062
19,2.03089966763966,9.71752876673891e-05,4.13754170098627e-05,-0.000621126196552914
19,2.03991223426084,9.69029645647161e-05,4.09159679905722e-05,0.000477382810491372
19,2.04892480088202,9.64377718926189e-05,4.9980305776582e-05,0.000769191355564777
19,2.0579373675032,9.60020628935993e-05,5.47807446634991e-05,0.000332553723860158
19,2.06694993412438,9.54503416709436e-05,5.59746309594045e-05,-0.000317846991805878
19,2.07596250074556,9.49931127123641e-05,4.90515102855149e-05,0.000201532455214459
19,2.08497506736674,9.45661816623082e-05,5.96072803173051e-05,0.000635714324140648
19,2.09398763398793,9.39186835424294e-05,6.05103456822331e-05,-0.000815552041692961
19,2.10300020060911,9.34754746188441e-05,4.49068460997027e-05,-0.000974633229442533
19,2.11201276723029,9.31092316579881e-05,4.29424518590998e-05,0.000587793855318238
19,2.12102533385147,9.27014312023302e-05,5.55019086608544e-05,0.00081180313901327
19,2.13003790047265,9.21088023591709e-05,5.75753116063801e-05,0.000132233725529783
19,2.13905046709383,9.16636285391548e-05,5.78854391826624e-05,-0.00055477904587422
19,2.14806303371502,9.10654096051103e-05,4.75753453844223e-05,-0.000440656224148238
19,2.1570756003362,9.08060765995488e-05,4.99425520283107e-05,0.000589660949719771
19,2.16608816695738,9.01651884503365e-05,5.82040625709377e-05,-0.000122152887264916
19,2.17510073357856,8.9756940616461e-05,4.77407299594216e-05,-0.000295858597203677
19,2.18411330019974,8.93046554317304e-05,5.28711719354437e-05,-5.42794641916163e-05
19,2.19312586682092,8.88039306976449e-05,4.67623353850438e-05,3.24248104237622e-05
19,2.20213843344211,8.84617581056906e-05,5.34556334636906e-05,0.000853699568486438
19,2.21115100006329,8.78403857819066e-05,6.21503838559654e-05,0.000295944426985703
19,2.22016356668447,8.7341489155623e-05,5.87900711924418e-05,-0.000571337123070157
19,2.22917613330565,8.6780686915335e-05,5.18519560863192e-05,0.00042512566348415
19,2.23818869992683,8.64068507382901e-05,6.64530179214903e-05,0.000953714861111856
19,2.24720126654801,8.55828624129432e-05,6.90427935330793e-05,-0.00160595515913369
19,2.25621383316919,8.51623451854316e-05,3.750546219685e-05,-0.00179770685146474
19,2.26522639979038,8.49068214595283e-05,3.66388880047054e-05,0.00141558463022279
19,2.27423896641156,8.45019243472945e-05,6.30215637724672e-05,0.00178421838938308
19,2.28325153303274,8.37708493753877e-05,6.87996622068044e-05,-0.00043014226560836
19,2.29226409965392,8.32618012689875e-05,5.52681921217059e-05,-0.000479057003188868
19,2.3012766662751,8.27746328483296e-05,6.01645958936394e-05,0.000106049200092365
19,2.31028923289628,8.21773264115319e-05,5.71797430836164e-05,-0.00032353234723691
19,2.31930179951746,8.17439603604835e-05,5.43328822264806e-05,0.000531621172904332
19,2.32831436613865,8.11979689699576e-05,6.67622855596819e-05,0.000404996520429955
19,2.33732693275983,8.05405612677051e-05,6.16329984699266e-05,-0.00119350991494203
19,2.34633949938101,8.0087025960411e-05,4.52491103167741e-05,-0.000496474052577219
19,2.35535206600219,7.9724940025147e-05,5.26839875208478e-05,0.000733493016991248
19,2.36436463262337,7.91373900656089e-05,5.8470419680382e-05,0.000848642537749253
19,2.37337719924455,7.86710029196714e-05,6.79808823389126e-05,0.00131963081373356
19,2.38238976586574,7.79120256035161e-05,8.22569409286669e-05,-0.000518713721415895
19,2.39140233248692,7.71883105993224e-05,5.86309983957454e-05,-0.00205376798355002
19,2.4004148991081,7.68551940453002e-05,4.52374993762848e-05,-0.000411512829745401
19,2.40942746572928,7.63728986455137e-05,5.1213424808644e-05,0.000608080798824971
19,2.41844003235046,7.59320652393268e-05,5.61982367972256e-05,0.000626860438082746
19,2.42745259897164,7.5359917939258e-05,6.25126677294496e-05,0.000321826219196007
19,2.43646516559282,7.48052660741681e-05,6.19991972791186e-05,-0.000137526323164811
19,2.44547773221401,7.42423741473819e-05,6.00337374300706e-05,-0.000125868077052539
19,2.45449029883519,7.37231499579536e-05,5.97304084192856e-05,0.000339487199455149
19,2.46350286545637,7.31657255770037e-05,6.61530394343253e-05,-0.000497187922761126
19,2.47251543207755,7.25307326077628e-05,5.07685298650241e-05,-0.000987997324617903
19,2.48152799869873,7.22506160616679e-05,4.83442560149924e-05,0.00103677471234586
19,2.49054056531991,7.16593209515898e-05,6.94565321973676e-05,0.00153478885610845
19,2.4995531319411,7.09986528142574e-05,7.60090296452515e-05,-0.000295968911015992
19,2.50856569856228,7.02892480646109e-05,6.41216531407053e-05,-0.00082672575321321
19,2.51757826518346,6.98428514726758e-05,6.11071877886929e-05,-9.24159216561147e-05
19,2.52659083180464,6.91877828626538e-05,6.24558438391383e-05,-0.000476850347675517
19,2.53560339842582,6.87170765657113e-05,5.25118967351761e-05,0.000239295070169266
19,2.544615965047,6.82412489271932e-05,6.67691693631792e-05,0.000835715029870749
19,2.55362853166818,6.75135533914583e-05,6.75757715012392e-05,-0.000114294427912373
19,2.56264109828937,6.70231866419274e-05,6.47089970711982e-05,5.09274382746644e-05
19,2.57165366491055,6.63471650972698e-05,6.84937453618326e-05,-0.000418394245161207
19,2.58066623153173,6.57885777555121e-05,5.71673850543308e-05,-0.00132152294936151
19,2.58967879815291,6.53167153645482e-05,4.46731181167547e-05,0.000122828179886117
19,2.59869136477409,6.49833388491059e-05,5.93813793626947e-05,0.00188861034370741
19,2.60770393139527,6.42463580894205e-05,7.87155712049801e-05,-4.32448619706005e-05
19,2.61671649801646,6.35644801898869e-05,5.86018849636267e-05,-0.00156719334662369
19,2.62572906463764,6.31900513046971e-05,5.04667023155327e-05,0.000432031694152784
19,2.63474163125882,6.26548111563469e-05,6.63893138156532e-05,0.0011916400105159
19,2.64375419788,6.19933750773011e-05,7.19461722820092e-05,-0.000314036408581222
19,2.65276676450118,6.13579718146859e-05,6.07287657080244e-05,-0.000320386454915451
19,2.66177933112236,6.08987309837699e-05,6.61711637431108e-05,-5.27119925419413e-05
19,2.67079189774354,6.01652277714143e-05,5.97786250189856e-05,-0.000267273589233069
19,2.67980446436473,5.9821213302757e-05,6.13535216850182e-05,0.00102226241965423
19,2.68881703098591,5.90593223681532e-05,7.82050413419209e-05,0.0005454765308633
19,2.69782959760709,5.84115570123446e-05,7.11858088344095e-05,-0.00126190018019747
19,2.70684216422827,5.77761886789478e-05,5.54591224553034e-05,-0.000718209229984128
19,2.71585473084945,5.74118989405834e-05,5.82399917680528e-05,0.000355910961179479
19,2.72486729747063,5.67264050672947e-05,6.18744649529799e-05,-8.45209234550734e-05
19,2.73387986409182,5.62966034655056e-05,5.6716490861007e-05,0.000278517140522495
19,2.742892430713,5.57040827624854e-05,6.68947735211817e-05,0.000534280950578233
19,2.75190499733418,5.50908162595688e-05,6.63469761840344e-05,-0.000226252838895628
19,2.76091756395536,5.45081696765405e-05,6.28165359536258e-05,0.000336764436598022
19,2.76993013057654,5.39585398291812e-05,7.2417200025002e-05,0.000199567876108875
19,2.77894269719772,5.32028399970512e-05,6.64137735113831e-05,-0.000784228489692417
19,2.7879552638189,5.27614227125106e-05,5.82813770058415e-05,0.000351943110544207
19,2.79696783044009,5.21523104109721e-05,7.27575949726766e-05,0.000908003794340227
19,2.80598039706127,5.14499573687337e-05,7.46482663834018e-05,-0.000998884047316908
19,2.81499296368245,5.08067654631001e-05,5.47525769261215e-05,-0.00127560255157571
19,2.82400553030363,5.04630348742778e-05,5.16553604269552e-05,0.0017640262646051
19,2.83301809692481,4.98756707087221e-05,8.6549385388651e-05,0.000717469249414295
19,2.84203066354599,4.8902970670603e-05,6.45878392449439e-05,-0.00252825816443312
19,2.85104323016718,4.87114663004952e-05,4.09771951036336e-05,0.00028846000550576
19,2.86005579678836,4.81643512689614e-05,6.97873692792801e-05,0.00216807542040671
19,2.86906836340954,4.74535396706024e-05,8.00570434359503e-05,0.0005973862819982
19,2.87808093003072,4.6721312394039e-05,8.05553366094557e-05,-0.00121114360502989
19,2.8870934966519,4.60015189948338e-05,5.82260185796542e-05,-0.00116649588962504
19,2.89610606327308,4.56717806509686e-05,5.9529092772299e-05,0.00068986762798662
19,2.90511862989426,4.49284991658163e-05,7.06609744937039e-05,7.09623665772386e-05
19,2.91413119651545,4.43981071706839e-05,6.08081988850476e-05,3.60157875097015e-05
19,2.92314376313663,4.38324232786848e-05,7.13101638623951e-05,0.000285702511206821
19,2.93215632975781,4.31127319655297e-05,6.59580247172274e-05,-0.000460742243910355
19,2.94116889637899,4.26435210947539e-05,6.30052235255271e-05,-0.000164001480055625
19,2.95018146300017,4.19770544165174e-05,6.30018761872805e-05,-0.00020029412734256
19,2.95919402962135,4.15079038819595e-05,5.93948951925152e-05,0.00051996668578394
19,2.96820659624254,4.09064535167557e-05,7.23743449801297e-05,0.000183433144181936
19,2.97721916286372,4.02033466703634e-05,6.27013020574615e-05,-0.000233151636637721
19,2.9862317294849,3.97762541927005e-05,6.81717556640605e-05,0.000689176540646454
19,2.99524429610608,3.89745416911531e-05,7.51238010301226e-05,-6.44053010598723e-05
19,3.00425686272726,3.842213766946e-05,6.70108415309419e-05,3.10044760038536e-05
19,3.01326942934844,3.77666623438752e-05,7.56826608412016e-05,0.00035864606094512
19,3.02228199596962,3.7057947623661e-05,7.34754845663253e-05,-0.000902238717952005
19,3.03129456259081,3.64422569445195e-05,5.94196877336918e-05,-0.00117609892918947
19,3.04030712921199,3.59868998350412e-05,5.22761446614768e-05,-4.03154271876238e-05
19,3.04931969583317,3.54999724715995e-05,5.86929967869122e-05,0.00111780032352052
19,3.05833226245435,3.49289507475637e-05,7.24246444312872e-05,0.0011369780151642
19,3.06734482907553,3.4194508605695e-05,7.9187177003881e-05,0.000265444097966721
19,3.07635739569671,3.35015913309824e-05,7.72093096655354e-05,-0.000723134520600556
19,3.0853699623179,3.28028005114223e-05,6.61525809178985e-05,-0.000820760009900134
19,3.09438252893908,3.23091822456106e-05,6.24150011270764e-05,9.97185206250537e-05
19,3.10339509556026,3.16777617997847e-05,6.79500205388961e-05,0.00048318934723673
19,3.11240766218144,3.10843740715759e-05,7.11245534923074e-05,4.4467095072358e-05
19,3.12142022880262,3.03957322462825e-05,6.8751545852476e-05,-0.000592664613271016
19,3.1304327954238,2.98451182969668e-05,6.04416948700656e-05,-0.000260262763091071
19,3.13944536204498,2.93062626428555e-05,6.40602748697347e-05,0.000697625030833108
19,3.14845792866617,2.8690423306897e-05,7.30164790040447e-05,0.000877816366601928
19,3.15747049528735,2.79901308799189e-05,7.98830318400674e-05,0.000150496507760988
19,3.16648306190853,2.72505210141761e-05,7.57291986089464e-05,-0.000792285363875665
19,3.17549562852971,2.66251019846555e-05,6.56019825902368e-05,-0.000548888222755683
19,3.18450819515089,2.60680365370241e-05,6.5835415258613e-05,0.000401539935852968
19,3.19352076177207,2.54384098525529e-05,7.28397934361153e-05,0.000379281747685803
19,3.20253332839326,2.47550895549914e-05,7.26720192970486e-05,-0.000413645472600495
19,3.21154589501444,2.41284870217315e-05,6.53837786773882e-05,-0.00071776723629401
19,3.22055846163562,2.35765382324425e-05,5.97341692258486e-05,-0.000205681143708162
19,3.2295710282568,2.30517706623139e-05,6.16763486566076e-05,0.00112421964498383
19,3.23858359487798,2.24648138300049e-05,7.99983781203607e-05,0.00136937382349406
19,3.24759616149916,2.16097892375217e-05,8.63594942836879e-05,-0.000920828465101745
19,3.25660872812034,2.09081724387986e-05,6.3400322343544e-05,-0.00108666721579322
19,3.26562129474153,2.04669899796701e-05,6.67721729288996e-05,0.000436585518535328
19,3.27463386136271,1.97045951248726e-05,7.12698344868325e-05,0.000130687472054102
19,3.28364642798389,1.9182341716884e-05,6.91278320257819e-05,0.000435624366483792
19,3.29265899460507,1.84585567418524e-05,7.91220217363215e-05,-1.90722527712853e-05
19,3.30167156122625,1.77561567326819e-05,6.87840521283475e-05,-0.00101280576989584
19,3.31068412784743,1.72187150372895e-05,6.0866062785318e-05,-0.000122011018250315
19,3.31969669446862,1.66590378410381e-05,6.65847872673484e-05,0.000750678674201975
19,3.3287092610898,1.60185153748807e-05,7.43971459100141e-05,0.000654887566262604
19,3.33772182771098,1.53180193731588e-05,7.83892229079967e-05,-0.000280622296629337
19,3.34673439433216,1.4605539187199e-05,6.93388916224932e-05,-0.00070491164103398
19,3.35574696095334,1.40681766127858e-05,6.56830966542686e-05,-2.0008605547514e-05
19,3.36475952757452,1.3421592618235e-05,6.89782338415054e-05,-8.58805280768941e-05
19,3.3737720941957,1.282483475697e-05,6.41350886927583e-05,0.000814091913782445
19,3.38278466081689,1.22655490990368e-05,8.36523490589702e-05,0.000478610858064247
19,3.39179722743807,1.13169900191448e-05,7.27621131806115e-05,-0.00159218472477037
19,3.40080979405925,1.09540023139606e-05,5.4953007248534e-05,3.99961883089145e-05
19,3.40982236068043,1.03264547414216e-05,7.34830498040662e-05,0.00066751841220753
19,3.41883492730161,9.62946055018733e-06,6.69851155703033e-05,-0.000160276405768523
19,3.42784749392279,9.119039108012e-06,7.0594046234482e-05,0.000992901017736146
19,3.43686006054398,8.35699346069278e-06,8.48822887114819e-05,6.47193436505752e-05
19,3.44587262716516,7.58902454407024e-06,7.17606210271424e-05,-0.00120463044174999
19,3.45488519378634,7.06349870512404e-06,6.31686644911354e-05,1.34804934424508e-05
19,3.46389776040752,6.45040094987559e-06,7.20036087176153e-05,0.000237544930804862
19,3.4729103270287,5.76562406405827e-06,6.74504435199402e-05,-0.000485144485900394
19,3.48192289364988,5.23459771817239e-06,6.32588147174645e-05,0.000739871694007131
19,3.49093546027106,4.62537550002221e-06,8.07867293866694e-05,0.00082401524934937
19,3.49994802689225,3.77840615676237e-06,7.81117993807318e-05,-0.000762866136903574
19,3.50896059351343,3.21739990838323e-06,6.70359656228902e-05,-0.00101283104383663
19,3.51797316013461,2.57007394437951e-06,5.98553848635779e-05,0.000493359844065278
19,3.52698572675579,2.1384986209445e-06,7.59288425485968e-05,0.000795807568157774
19,3.53599829337697,1.20144644050288e-06,7.41999223149003e-05,-0.000514553001453992
19,3.54501085999815,8.01035134645662e-07,6.66539561371323e-05,0.000814411702167396
19,3.55402342661934,0,8.88798017606128e-05,0.0024660950157333
21,0.318512009615164,0.000161085798335932,1.00081222909291e-06,1.90162387878584e-05
21,0.327524576236345,0.000161076778449042,1.17219734805277e-06,2.84281583701492e-05
21,0.336537142857527,0.000161064669322547,1.51323357154985e-06,3.7647678323065e-05
21,0.345549709478708,0.000161049502212288,1.85080176609164e-06,3.72628790612198e-05
21,0.35456227609989,0.000161031308374108,2.18490193162239e-06,3.6878079802556e-05
21,0.363574842721072,0.000161010119063849,2.51553406825524e-06,3.64932805438963e-05
21,0.372587409342253,0.000160985965537352,2.84269817587705e-06,3.61084812789643e-05
21,0.381599975963435,0.000160958879050461,3.16639425448794e-06,3.57236820202953e-05
21,0.390612542584616,0.000160928890859017,3.48662230420068e-06,3.53388827615432e-05
21,0.399625109205798,0.000160896032218862,3.80338232490101e-06,3.49540834997059e-05
21,0.408637675826979,0.000160860334385839,4.11667431664757e-06,3.45692842380343e-05
21,0.417650242448161,0.000160821828615789,4.4264982793847e-06,3.41844849762785e-05
21,0.426662809069342,0.000160780546164556,4.73285421316654e-06,3.37996857206133e-05
21,0.435675375690524,0.00016073651828798,5.03574211804874e-06,3.34148864587748e-05
21,0.444687942311705,0.000160689776241904,5.33516199386439e-06,3.30300871939329e-05
21,0.453700508932887,0.000160640351282171,5.63111384072625e-06,3.26452879352645e-05
21,0.462713075554068,0.000160588274664622,5.92359765863284e-06,3.22604886765126e-05
21,0.47172564217525,0.0001605335776451,6.21261344758414e-06,3.18756894177596e-05
21,0.480738208796431,0.000160476291479446,6.49816120758013e-06,3.14908901559835e-05
21,0.489750775417613,0.000160416447423503,6.78024093856636e-06,3.11060908943332e-05
21,0.498763342038795,0.000160354076733113,7.05885264059958e-06,3.07212916356041e-05
21,0.507775908659976,0.000160289210664118,7.33399631367561e-06,3.03364923737434e-05
21,0.516788475281158,0.00016022188047236,7.60567195774223e-06,2.99516931089016e-05
21,0.525801041902339,0.000160152117413682,7.87387957279793e-06,2.95668938532365e-05
21,0.534813608523521,0.000160079952743926,8.13861915900962e-06,2.91820945976546e-05
21,0.543826175144702,0.000160005417718932,8.39989071621189e-06,2.87972953297261e-05
21,0.552838741765884,0.000159928543594545,8.65769424434761e-06,2.84124960678876e-05
21,0.561851308387065,0.000159849361626606,8.91202974358368e-06,2.80276968122224e-05
21,0.570863875008247,0.000159767903070957,9.16289721386447e-06,2.76428975535539e-05
21,0.579876441629428,0.00015968419918344,9.41029665519148e-06,2.72580982918524e-05
21,0.58888900825061,0.000159598281219897,9.65422806750854e-06,2.68732990269554e-05
21,0.597901574871792,0.000159510180436171,9.89469145081424e-06,2.6488499765148e-05
21,0.606914141492973,0.000159419928088104,1.01316868051656e-05,2.61037005095366e-05
21,0.615926708114155,0.000159327555431538,1.03652141306174e-05,2.57189012507812e-05
21,0.624939274735336,0.000159233093722314,1.05952734270581e-05,2.5334101985939e-05
21,0.633951841356518,0.000159136574216276,1.08218646944895e-05,2.49493027272779e-05
21,0.642964407977699,0.000159038028169265,1.10449879330214e-05,2.45645034685263e-05
21,0.651976974598881,0.000158937486837123,1.12646431425422e-05,2.41797042067674e-05
21,0.660989541220062,0.000158834981475693,1.14808303231093e-05,2.37949049480989e-05
21,0.670002107841244,0.000158730543340816,1.16935494747211e-05,2.34101056831737e-05
21,0.679014674462425,0.000158624203688335,1.19028005972663e-05,2.30253064213351e-05
21,0.688027241083607,0.000158515993774093,1.21085836909119e-05,2.26405071657533e-05
21,0.697039807704788,0.00015840594485393,1.23108987556037e-05,2.22557079040817e-05
21,0.70605237432597,0.00015829408818369,1.2509745791286e-05,2.18709086452463e-05
21,0.715064940947151,0.000158180455019214,1.27051247980658e-05,2.14861093864548e-05
21,0.724077507568333,0.000158065076616344,1.28970357758369e-05,2.11013101217349e-05
21,0.733090074189515,0.000157947984230923,1.30854787245985e-05,2.07165108599372e-05
21,0.742102640810696,0.000157829209118793,1.32704536444041e-05,2.03317115982257e-05
21,0.751115207431878,0.000157708782535796,1.34519605352018e-05,1.99469123394739e-05
21,0.760127774053059,0.000157586735737775,1.36299993970969e-05,1.95621130837252e-05
21,0.769140340674241,0.00015746309998057,1.38045702300381e-05,1.91773138220535e-05
21,0.778152907295422,0.000157337906520025,1.397567303397e-05,1.87925145602151e-05
21,0.787165473916604,0.000157211186611981,1.41433078089451e-05,1.84077152984598e-05
21,0.796178040537785,0.000157082971512281,1.43074745549122e-05,1.80229160367046e-05
21,0.805190607158967,0.000156953292476767,1.44681732719226e-05,1.76381167778644e-05
21,0.814203173780148,0.000156822180761281,1.46254039599776e-05,1.72533175192792e-05
21,0.82321574040133,0.000156689667621665,1.47791666190804e-05,1.68685182606208e-05
21,0.832228307022511,0.000156555784313761,1.49294612492265e-05,1.64837189956957e-05
21,0.841240873643693,0.000156420562093411,1.50762878503075e-05,1.60989197339355e-05
21,0.850253440264874,0.000156284032216459,1.52196464224888e-05,1.57141204781396e-05
