"combo_id","I0_candidate","W_candidate","S0_candidate","is_baseline","primary_metric_mean_std","low_primary_metric_mean_std","high_primary_metric_mean_std","T22_specific_defect","leave22k_out_delta","primary_common_x_min","primary_common_x_max","primary_valid_curves","low_primary_valid_curves","high_primary_valid_curves","diag_32_34_metric_mean_std","I0_roughness_mean_abs_step","W_roughness_mean_abs_step","S0_roughness_mean_abs_step","delta_low_vs_baseline","delta_high_vs_baseline","high_improvement_with_low_cost"
"G206","I_median_area","W_sigma_positive","S_area_positive","NO","0.0309687712751601","0.0150886899477928","0.0379265317176824","0.0492011324422373","-0.00215076936325391","-0.869139184243007","1.8071648327254","14","8","6","0.424666993126091","2.33333333333333","0.478225275639016","0.0753710901836272","-0.115524800439096","-0.0771841660992597","YES"
"G207","I_median_area","W_sigma_positive","S_area_core","NO","0.0842056466091692","0.0429520217883761","0.107494709649454","0.100078983548586","-0.000524710870178205","-0.869139184243007","1.8071648327254","14","8","6","NaN","1.78571428571429","0.454164922922247","0.0635155141189884","-0.0876614685985128","-0.00761598816748824","YES"
"G208","I_median_area","W_sigma_positive","S_smoothed_peak_across_T","NO","0.0930610066500837","0.0511897726584157","0.097440294869712","0.134419991006289","-0.00754682243468727","-0.869139184243007","1.8071648327254","14","8","6","0.15849619766889","2.33333333333333","0.478225275639016","0.0206974711571122","-0.0794237177284732","-0.0176704029472301","YES"
"G209","I_median_area","W_area_20_80","S_peak_old","NO","0.104845648565186","0.0496919377599325","0.147160093765119","0.207561509693308","-0.010540872176846","-0.5","1","14","8","6","0.766431422556349","2.33333333333333","2","0.0262890098525296","-0.0809215526269563","0.0320493959481767","NO"
"G210","I_median_area","W_area_20_80","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G211","I_median_area","W_area_20_80","S_top2_mean","NO","0.10693146985598","0.0467224415580558","0.151689133711891","0.17852717333329","-0.00833574036609883","-0.5","1","14","8","6","1.06671006004531","2.33333333333333","2","0.0206974193408232","-0.083891048828833","0.0365784358949492","NO"
"G212","I_median_area","W_area_20_80","S_top3_mean","NO","0.136389900937497","0.0517764958829935","0.194144682520334","0.214467193132969","-0.00819843372539086","-0.5","1","14","8","6","2.55346927946407","2.33333333333333","2","0.0192571574274541","-0.0788369945038953","0.079033984703392","NO"
"G213","I_median_area","W_area_20_80","S_percentile_95","NO","14.3000020483682","8.82433343018733","3.11926115389311","15.2634559037697","-0.0816420696724691","-0.5","1","14","8","6","9.88986089217008","2.33333333333333","2","0.00336714855535564","8.69371993980044","3.00415045607617","NO"
"G214","I_median_area","W_area_20_80","S_area_positive","NO","0.0381248950907321","0.0135885794072107","0.0490792965189635","0.0580088822870932","-0.00224855754594648","-0.5","1","14","8","6","0.518076704126367","2.33333333333333","2","0.0753710901836272","-0.117024910979678","-0.0660314012979786","YES"
"G215","I_median_area","W_area_20_80","S_area_core","NO","0.0936480449451065","0.0371483497265809","0.104492940844153","0.0944726564968848","0.000159698448940648","-0.5","1","14","8","6","NaN","1.78571428571429","2.14285714285714","0.0635155141189884","-0.0934651406603079","-0.0106177569727888","YES"
"G216","I_median_area","W_area_20_80","S_smoothed_peak_across_T","NO","0.102564208334641","0.0549373654941376","0.137773546342089","0.149700639376837","-0.00533908538107117","-0.5","1","14","8","6","0.294067494834304","2.33333333333333","2","0.0206974711571122","-0.0756761248927512","0.0226628485251467","NO"
"G217","I_median_area","W_area_10_90","S_peak_old","NO","0.0845143213194808","0.0509984165775881","0.11995989688179","0.161921487839904","-0.00875888419776526","-0.333333333333333","0.6","14","8","6","0.766431422556349","2.33333333333333","2","0.0262890098525296","-0.0796150738093007","0.00484919906484808","NO"
"G218","I_median_area","W_area_10_90","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G219","I_median_area","W_area_10_90","S_top2_mean","NO","0.103739976352276","0.0568720423170811","0.149711515410727","0.168804748576698","-0.00936793426736067","-0.333333333333333","0.6","14","8","6","1.06671006004531","2.33333333333333","2","0.0206974193408232","-0.0737414480698077","0.0346008175937852","NO"
"G220","I_median_area","W_area_10_90","S_top3_mean","NO","0.117617042059586","0.078306067458936","0.159814236731222","0.192856833634035","-0.00893425109403921","-0.333333333333333","0.6","14","8","6","2.55346927946407","2.33333333333333","2","0.0192571574274541","-0.0523074229279529","0.0447035389142803","NO"
"G221","I_median_area","W_area_10_90","S_percentile_95","NO","14.5456287184088","8.86395492127389","2.90310222207519","15.9304502919267","-0.138747221015519","-0.333333333333333","0.6","14","8","6","9.88986089217008","2.33333333333333","2","0.00336714855535564","8.733341430887","2.78799152425824","NO"
"G222","I_median_area","W_area_10_90","S_area_positive","NO","0.0344750552671244","0.0209569148601907","0.0460494405890275","0.0511807514859015","-0.00186753537761509","-0.333333333333333","0.6","14","8","6","0.518076704126367","2.33333333333333","2","0.0753710901836272","-0.109656575526698","-0.0690612572279146","YES"
"G223","I_median_area","W_area_10_90","S_area_core","NO","0.0888881444178936","0.0570727659907548","0.105046043976211","0.104816310696822","-0.00065134499918347","-0.333333333333333","0.6","14","8","6","NaN","1.78571428571429","2.14285714285714","0.0635155141189884","-0.0735407243961341","-0.0100646538407307","YES"
"G224","I_median_area","W_area_10_90","S_smoothed_peak_across_T","NO","0.0941425819088024","0.0538816528777843","0.13257543463401","0.140404622134752","-0.00689916243331175","-0.333333333333333","0.6","14","8","6","0.294067494834304","2.33333333333333","2","0.0206974711571122","-0.0767318375091046","0.017464736817068","NO"
"G225","I_median_area","W_half_left_right_sum","S_peak_old","NO","0.131083282608401","0.130613490386889","0.115110697816942","0.151504177039419","-0.00312498267054814","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0281667962705674","0","0","NO"
"G226","I_median_area","W_half_left_right_sum","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G227","I_median_area","W_half_left_right_sum","S_top2_mean","NO","0.185718765742469","0.179847884545463","0.166115482198153","0.182603124890435","-0.000752865951243881","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0221758064365963","0.0492343941585744","0.0510047843812111","NO"
"G228","I_median_area","W_half_left_right_sum","S_top3_mean","NO","0.231890850048409","0.241325140883953","0.191905613723478","0.207810091528419","0.00149043098555618","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0206326686722723","0.110711650497064","0.0767949159065357","NO"
"G229","I_median_area","W_half_left_right_sum","S_percentile_95","NO","12.6315241264923","10.4073053443754","3.02482680209343","14.7004447002768","-0.167064410093223","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.00360765916645248","10.2766918539885","2.90971610427649","NO"
"G230","I_median_area","W_half_left_right_sum","S_area_positive","NO","0.0654723617150496","0.0637399219885966","0.0555497300047689","0.0549736444582289","0.000750317496606409","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0807547394824577","-0.0668735683982923","-0.0595609678121732","YES"
"G231","I_median_area","W_half_left_right_sum","S_area_core","NO","0.158260688685582","0.131426969043083","0.156798812523809","0.123641385375447","0.00241709407373078","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0635155141189884","0.000813478656194216","0.0416881147068664","NO"
"G232","I_median_area","W_half_left_right_sum","S_smoothed_peak_across_T","NO","0.137871004317985","0.130363789772021","0.122663608921502","0.148549022607671","-0.00262185410094365","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0221758619540487","-0.000249700614868176","0.00755291110455952","NO"
"G233","I_median_area","W_smoothed_across_T","S_peak_old","NO","0.114289908977357","0.109295550929109","0.106998265387945","0.151452909554782","-0.00587297049232852","-1.01652129467796","0.819074705915204","14","8","6","0.777893417531345","2.33333333333333","1.32950980725086","0.0262890098525296","-0.0213179394577801","-0.00811243242899698","YES"
"G234","I_median_area","W_smoothed_across_T","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G235","I_median_area","W_smoothed_across_T","S_top2_mean","NO","0.161707399980389","0.155764301682936","0.142677083098729","0.167291353315035","-0.00172203831224699","-1.01652129467796","0.819074705915204","14","8","6","1.08435979768151","2.33333333333333","1.32950980725086","0.0206974193408232","0.0251508112960467","0.0275663852817864","NO"
"G236","I_median_area","W_smoothed_across_T","S_top3_mean","NO","0.205698732075183","0.215744297441587","0.165409785638029","0.190735995044852","0.000444823205415473","-1.01652129467796","0.819074705915204","14","8","6","2.57715130931515","2.33333333333333","1.32950980725086","0.0192571574274541","0.0851308070546986","0.050299087821087","NO"
"G237","I_median_area","W_smoothed_across_T","S_percentile_95","NO","12.259343128306","9.30498561747829","2.96451535101626","14.7702266096105","-0.208554576985858","-1.01652129467796","0.819074705915204","14","8","6","10.4284879897063","2.33333333333333","1.32950980725086","0.00336714855535564","9.1743721270914","2.84940465319932","NO"
"G238","I_median_area","W_smoothed_across_T","S_area_positive","NO","0.058590028786625","0.0570069949461845","0.0479892350709643","0.0505418678515478","0.000462623589341613","-1.01652129467796","0.819074705915204","14","8","6","0.526068611131592","2.33333333333333","1.32950980725086","0.0753710901836272","-0.0736064954407043","-0.0671214627459778","YES"
"G239","I_median_area","W_smoothed_across_T","S_area_core","NO","0.146787692237846","0.119948793099432","0.142582697380376","0.113777798355283","0.0023517085542519","-1.01652129467796","0.819074705915204","14","8","6","NaN","1.78571428571429","1.39165033267898","0.0635155141189884","-0.0106646972874567","0.0274719995634336","NO"
"G240","I_median_area","W_smoothed_across_T","S_smoothed_peak_across_T","NO","0.118118779397657","0.106624459523452","0.107257790396896","0.136981250437639","-0.00372435222892482","-1.01652129467796","0.819074705915204","14","8","6","0.30914499428288","2.33333333333333","1.32950980725086","0.0206974711571122","-0.0239890308634364","-0.00785290742004609","YES"
"G241","I_peak_smoothed_across_T","W_FWHM_crossing","S_peak_old","NO","0.120066211333317","0.130613490386889","0.091014922919878","0.0794202019206","0.0014386809574438","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0281667962705674","0","-0.0240957748970641","YES"
"G242","I_peak_smoothed_across_T","W_FWHM_crossing","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G243","I_peak_smoothed_across_T","W_FWHM_crossing","S_top2_mean","NO","0.170697036668383","0.179847884545463","0.142846739381554","0.0800563392539459","0.00484098751904161","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0221758064365963","0.0492343941585744","0.0277360415646124","NO"
"G244","I_peak_smoothed_across_T","W_FWHM_crossing","S_top3_mean","NO","0.216204501535849","0.241325140883953","0.165213338007519","0.0778763202424768","0.00741128240891839","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0206326686722723","0.110711650497064","0.0501026401905767","NO"
"G245","I_peak_smoothed_across_T","W_FWHM_crossing","S_percentile_95","NO","12.5598164015193","10.4073053443754","3.03975011560928","14.4944855550536","-0.143180332364059","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.00360765916645248","10.2766918539885","2.92463941779234","NO"
"G246","I_peak_smoothed_across_T","W_FWHM_crossing","S_area_positive","NO","0.0616552016002739","0.0637399219885966","0.0485613120839456","0.0197805546734581","0.00223148581061059","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0807547394824577","-0.0668735683982923","-0.0665493857329965","YES"
"G247","I_peak_smoothed_across_T","W_FWHM_crossing","S_area_core","NO","0.154505128589917","0.131426969043083","0.153891394112443","0.0922136708229749","0.00393282528569852","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0635155141189884","0.000813478656194216","0.0387806962955008","NO"
"G248","I_peak_smoothed_across_T","W_FWHM_crossing","S_smoothed_peak_across_T","NO","0.122780209323511","0.130363789772021","0.0998065836354264","0.0594801335057716","0.00301616840917571","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0221758619540487","-0.000249700614868176","-0.0153041141815157","YES"
"G249","I_peak_smoothed_across_T","W_sigma_positive","S_peak_old","NO","0.0775724779970468","0.0461226268045856","0.0751391608810114","0.0758678359428183","-0.000259503699975322","-0.869139184243007","1.8071648327254","14","8","6","0.442767989680051","1.16666666666667","0.478225275639016","0.0262890098525296","-0.0844908635823033","-0.0399715369359307","YES"
"G250","I_peak_smoothed_across_T","W_sigma_positive","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G251","I_peak_smoothed_across_T","W_sigma_positive","S_top2_mean","NO","0.0786608416128178","0.0454591580131073","0.0687095749240738","0.0773484343425226","-0.00083318041407307","-0.869139184243007","1.8071648327254","14","8","6","0.610199935059302","1.16666666666667","0.478225275639016","0.0206974193408232","-0.0851543323737815","-0.0464011228928683","YES"
"G252","I_peak_smoothed_across_T","W_sigma_positive","S_top3_mean","NO","0.087653696838648","0.0567578647195341","0.0809484863896873","0.0712359969514211","0.000929880302637284","-0.869139184243007","1.8071648327254","14","8","6","1.46393765647544","1.16666666666667","0.478225275639016","0.0192571574274541","-0.0738556256673547","-0.0341622114272548","YES"
"G253","I_peak_smoothed_across_T","W_sigma_positive","S_percentile_95","NO","14.857505302905","8.82931609402151","2.75325526874984","15.7585589006027","-0.0923203296499828","-0.869139184243007","1.8071648327254","14","8","6","5.60951778211878","1.16666666666667","0.478225275639016","0.00336714855535564","8.69870260363462","2.63814457093289","NO"
"G254","I_peak_smoothed_across_T","W_sigma_positive","S_area_positive","NO","0.0238037865165766","0.0150886899477928","0.02204131352717","0.0176589776516532","0.000413100775885987","-0.869139184243007","1.8071648327254","14","8","6","0.298400439590187","1.16666666666667","0.478225275639016","0.0753710901836272","-0.115524800439096","-0.0930693842897721","YES"
"G255","I_peak_smoothed_across_T","W_sigma_positive","S_area_core","NO","0.079399758514647","0.0429520217883761","0.0938436832496191","0.0797261224433869","0.000133361858768166","-0.869139184243007","1.8071648327254","14","8","6","NaN","1.25","0.454164922922247","0.0635155141189884","-0.0876614685985128","-0.021267014567323","YES"
"G256","I_peak_smoothed_across_T","W_sigma_positive","S_smoothed_peak_across_T","NO","0.0753110492243501","0.0511897726584157","0.0589570802569557","0.0610234671707555","5.59504455556886E-05","-0.869139184243007","1.8071648327254","14","8","6","0.152173889482429","1.16666666666667","0.478225275639016","0.0206974711571122","-0.0794237177284732","-0.0561536175599864","YES"
"G257","I_peak_smoothed_across_T","W_area_20_80","S_peak_old","NO","0.11410035529693","0.0496919377599325","0.170986466039398","0.145313778375855","-0.0031870543938408","-0.5","1","14","8","6","0.631446579793878","1.16666666666667","2","0.0262890098525296","-0.0809215526269563","0.0558757682224562","NO"
"G258","I_peak_smoothed_across_T","W_area_20_80","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G259","I_peak_smoothed_across_T","W_area_20_80","S_top2_mean","NO","0.108873940389569","0.0467224415580558","0.169209091478967","0.0834384826342218","0.00166576148630274","-0.5","1","14","8","6","0.860584727078952","1.16666666666667","2","0.0206974193408232","-0.083891048828833","0.0540983936620246","NO"
"G260","I_peak_smoothed_across_T","W_area_20_80","S_top3_mean","NO","0.14415311386315","0.0517764958829935","0.219031440820745","0.103030411077202","0.00308576519793718","-0.5","1","14","8","6","2.15114376793596","1.16666666666667","2","0.0192571574274541","-0.0788369945038953","0.103920743003802","NO"
"G261","I_peak_smoothed_across_T","W_area_20_80","S_percentile_95","NO","14.2523788340867","8.82433343018733","3.80338458047817","15.2542922684604","-0.0884637763238949","-0.5","1","14","8","6","5.88840793721236","1.16666666666667","2","0.00336714855535564","8.69371993980044","3.68827388266123","NO"
"G262","I_peak_smoothed_across_T","W_area_20_80","S_area_positive","NO","0.0411901784974272","0.0135885794072107","0.0561445563661927","0.0287824792287679","0.000919183566263602","-0.5","1","14","8","6","0.424207083044875","1.16666666666667","2","0.0753710901836272","-0.117024910979678","-0.0589661414507494","YES"
"G263","I_peak_smoothed_across_T","W_area_20_80","S_area_core","NO","0.100014426339449","0.0371483497265809","0.122198407567934","0.0656497615476741","0.00257522235073723","-0.5","1","14","8","6","NaN","1.25","2.14285714285714","0.0635155141189884","-0.0934651406603079","0.00708770975099175","NO"
"G264","I_peak_smoothed_across_T","W_area_20_80","S_smoothed_peak_across_T","NO","0.104436028779129","0.0549373654941376","0.154628695603808","0.0686051943205537","0.0020251139974162","-0.5","1","14","8","6","0.15396690068266","1.16666666666667","2","0.0206974711571122","-0.0756761248927512","0.0395179977868656","NO"
"G265","I_peak_smoothed_across_T","W_area_10_90","S_peak_old","NO","0.0725979894473884","0.0509984165775881","0.100883557031691","0.0795987942470289","-0.00103073713887729","-0.333333333333333","0.6","14","8","6","0.631446579793878","1.16666666666667","2","0.0262890098525296","-0.0796150738093007","-0.0142271407852508","YES"
"G266","I_peak_smoothed_across_T","W_area_10_90","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G267","I_peak_smoothed_across_T","W_area_10_90","S_top2_mean","NO","0.0802528720055021","0.0568720423170811","0.115892924455132","0.0777325786039264","-6.80765752519435E-05","-0.333333333333333","0.6","14","8","6","0.860584727078952","1.16666666666667","2","0.0206974193408232","-0.0737414480698077","0.000782226638189651","NO"
"G268","I_peak_smoothed_across_T","W_area_10_90","S_top3_mean","NO","0.0929584440049229","0.078306067458936","0.12057102585114","0.0714295806547436","0.0016883245818755","-0.333333333333333","0.6","14","8","6","2.15114376793596","1.16666666666667","2","0.0192571574274541","-0.0523074229279529","0.0054603280341983","NO"
"G269","I_peak_smoothed_across_T","W_area_10_90","S_percentile_95","NO","14.4675458955142","8.86395492127389","2.99904585935454","15.9254920851104","-0.145638189565918","-0.333333333333333","0.6","14","8","6","5.88840793721236","1.16666666666667","2","0.00336714855535564","8.733341430887","2.8839351615376","NO"
"G270","I_peak_smoothed_across_T","W_area_10_90","S_area_positive","NO","0.0284593750085329","0.0209569148601907","0.0350719360231623","0.0178118529882317","0.000750589652976544","-0.333333333333333","0.6","14","8","6","0.424207083044875","1.16666666666667","2","0.0753710901836272","-0.109656575526698","-0.0800387617937798","YES"
"G271","I_peak_smoothed_across_T","W_area_10_90","S_area_core","NO","0.0841233349886978","0.0570727659907548","0.0916458555473946","0.0823065015977023","0.000450087648423469","-0.333333333333333","0.6","14","8","6","NaN","1.25","2.14285714285714","0.0635155141189884","-0.0735407243961341","-0.0234648422695475","YES"
"G272","I_peak_smoothed_across_T","W_area_10_90","S_smoothed_peak_across_T","NO","0.0776292232473003","0.0538816528777843","0.109286807965894","0.0608977361666151","0.000619475601824501","-0.333333333333333","0.6","14","8","6","0.15396690068266","1.16666666666667","2","0.0206974711571122","-0.0767318375091046","-0.00582388985104852","YES"
"G273","I_peak_smoothed_across_T","W_half_left_right_sum","S_peak_old","NO","0.120066211333317","0.130613490386889","0.091014922919878","0.0794202019206","0.0014386809574438","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0281667962705674","0","-0.0240957748970641","YES"
"G274","I_peak_smoothed_across_T","W_half_left_right_sum","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G275","I_peak_smoothed_across_T","W_half_left_right_sum","S_top2_mean","NO","0.170697036668383","0.179847884545463","0.142846739381554","0.0800563392539459","0.00484098751904161","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0221758064365963","0.0492343941585744","0.0277360415646124","NO"
"G276","I_peak_smoothed_across_T","W_half_left_right_sum","S_top3_mean","NO","0.216204501535849","0.241325140883953","0.165213338007519","0.0778763202424768","0.00741128240891839","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0206326686722723","0.110711650497064","0.0501026401905767","NO"
"G277","I_peak_smoothed_across_T","W_half_left_right_sum","S_percentile_95","NO","12.5598164015193","10.4073053443754","3.03975011560928","14.4944855550536","-0.143180332364059","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.00360765916645248","10.2766918539885","2.92463941779234","NO"
"G278","I_peak_smoothed_across_T","W_half_left_right_sum","S_area_positive","NO","0.0616552016002739","0.0637399219885966","0.0485613120839456","0.0197805546734581","0.00223148581061059","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0807547394824577","-0.0668735683982923","-0.0665493857329965","YES"
"G279","I_peak_smoothed_across_T","W_half_left_right_sum","S_area_core","NO","0.154505128589917","0.131426969043083","0.153891394112443","0.0922136708229749","0.00393282528569852","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0635155141189884","0.000813478656194216","0.0387806962955008","NO"
"G280","I_peak_smoothed_across_T","W_half_left_right_sum","S_smoothed_peak_across_T","NO","0.122780209323511","0.130363789772021","0.0998065836354264","0.0594801335057716","0.00301616840917571","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.25","1.62110158957085","0.0221758619540487","-0.000249700614868176","-0.0153041141815157","YES"
"G281","I_peak_smoothed_across_T","W_smoothed_across_T","S_peak_old","NO","0.102946260914141","0.109295550929109","0.0749664843419844","0.0981044113965184","-0.00139821653797402","-1.01652129467796","0.819074705915204","14","8","6","0.633294888927092","1.16666666666667","1.32950980725086","0.0262890098525296","-0.0213179394577801","-0.0401442134749577","YES"
"G282","I_peak_smoothed_across_T","W_smoothed_across_T","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G283","I_peak_smoothed_across_T","W_smoothed_across_T","S_top2_mean","NO","0.144703156056676","0.155764301682936","0.108002475925205","0.0668427981269052","0.00401037230933232","-1.01652129467796","0.819074705915204","14","8","6","0.863569873029478","1.16666666666667","1.32950980725086","0.0206974193408232","0.0251508112960467","-0.00710822189173742","NO"
"G284","I_peak_smoothed_across_T","W_smoothed_across_T","S_top3_mean","NO","0.188751405401353","0.215744297441587","0.12630869011722","0.0651113853820213","0.00641673620530481","-1.01652129467796","0.819074705915204","14","8","6","2.15443964511621","1.16666666666667","1.32950980725086","0.0192571574274541","0.0851308070546986","0.0111979923002781","NO"
"G285","I_peak_smoothed_across_T","W_smoothed_across_T","S_percentile_95","NO","12.1702851839005","9.30498561747829","2.88681976888964","14.5717309880664","-0.183352498664165","-1.01652129467796","0.819074705915204","14","8","6","6.16324612807826","1.16666666666667","1.32950980725086","0.00336714855535564","9.1743721270914","2.7717090710727","NO"
"G286","I_peak_smoothed_across_T","W_smoothed_across_T","S_area_positive","NO","0.0544563789469674","0.0570069949461845","0.0375149133961295","0.016795437510171","0.0019527397099958","-1.01652129467796","0.819074705915204","14","8","6","0.42550901548344","1.16666666666667","1.32950980725086","0.0753710901836272","-0.0736064954407043","-0.0775957844208126","YES"
"G287","I_peak_smoothed_across_T","W_smoothed_across_T","S_area_core","NO","0.142679405853526","0.119948793099432","0.133827922458827","0.0825748915030762","0.00381679339279334","-1.01652129467796","0.819074705915204","14","8","6","NaN","1.25","1.39165033267898","0.0635155141189884","-0.0106646972874567","0.018717224641885","NO"
"G288","I_peak_smoothed_across_T","W_smoothed_across_T","S_smoothed_peak_across_T","NO","0.101117803782502","0.106624459523452","0.0752537247735477","0.0514785301921993","0.00220807786081663","-1.01652129467796","0.819074705915204","14","8","6","0.159182806176336","1.16666666666667","1.32950980725086","0.0206974711571122","-0.0239890308634364","-0.0398569730433944","YES"
