"run_id","module","snapshot_has_entry","snapshot_linkage_present","coverage_status","notes"
"run_2026_03_24_212033_switching_barrier_distribution_from_map","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_220314_residual_decomposition","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_233256_energy_mapping","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_000845_22k_residual_failure_audit","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_002930_peak_jump_audit","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_003119_peak_jump_audit","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_003337_peak_jump_audit","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011157_residual_sector_robustness","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011157_ridge_extraction_robustness","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011203_pt_energy_robustness_audit","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011204_rsr_child_baseline","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011228_pt_robust_canonical","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011526_rsr_child_tmax_28k","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011530_pt_robust_smooth_w3","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011605_rsr_child_tmax_25k","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011617_pt_robust_smooth_w7","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011649_rsr_child_nxgrid_180","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011702_pt_robust_sgolay_w5","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011738_rsr_child_nxgrid_260","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011758_pt_robust_no_monotone","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011852_rsr_child_smoothwindow_3","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011917_pt_robust_minpts8","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_011944_rsr_child_smoothwindow_9","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012002_rsr_child_cdf_fallback_only","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012421_pt_energy_robustness_audit","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012425_pt_robust_canonical","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012458_ridge_extraction_robustness","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012515_residual_sector_robustness","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012517_rsr_child_baseline","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012533_pt_robust_smooth_w3","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012617_pt_robust_smooth_w7","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012635_rsr_child_tmax_28k","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012648_pt_robust_sgolay_w5","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012717_rsr_child_tmax_25k","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012731_pt_robust_no_monotone","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012810_rsr_child_nxgrid_180","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012833_pt_robust_minpts8","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012900_rsr_child_nxgrid_260","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_012947_rsr_child_smoothwindow_3","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013028_rsr_child_smoothwindow_9","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013202_rsr_child_cdf_fallback_only","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013243_rsr_child_alignment_run_2026_03_09_14552","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013346_pt_energy_robustness_audit","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013356_pt_robust_canonical","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013532_pt_robust_smooth_w3","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013618_pt_robust_smooth_w7","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013703_pt_robust_sgolay_w5","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013759_pt_robust_no_monotone","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_013849_pt_robust_minpts7","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_021529_phi_physical_identification","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_021547_phi_physical_identification","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_022511_pt_width_spread_observable","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_022634_phi_physical_identification_v2","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_022837_phi_asymmetry_link","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_022903_pt_width_spread_observable","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_023031_asymmetric_spread_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_023419_pt_width_spread_observable","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_023722_asymmetric_spread_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_023905_pt_width_spread_observable","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_024040_asymmetric_spread_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_024149_phi_temperature_derivative_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_024223_asymmetric_spread_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_024620_asymmetric_spread_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_024703_phi_temperature_derivative_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_025006_asymmetric_spread_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_025119_phi_temperature_derivative_test_verify","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_025841_asymmetric_spread_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_025841_phi_even_deformation_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_030329_phi_even_deformation_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_030732_barrier_to_relaxation_mechanism","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_031205_barrier_to_relaxation_mechanism","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_031904_barrier_to_relaxation_mechanism","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_033200_collapse_failure_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_033213_phi_pt_independence_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_034055_phi_pt_independence_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_034109_pt_deformation_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_034604_pt_deformation_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_034859_barrier_relaxation_mechanism_closure","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_035242_pt_deformation_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_035350_barrier_relaxation_mechanism_closure","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_035738_pt_deformation_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_040041_barrier_relaxation_mechanism_closure","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_040134_pt_deformation_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_041024_pt_deformation_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_041026_kappa_phi_temperature_structure_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_041304_pt_to_phi_prediction","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_041314_phi_physical_structure_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_041503_temperature_regime_analysis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_042420_pt_to_phi_prediction","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_042423_kappa_phi_temperature_structure_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_043508_alternative_coordinate_search","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_043540_alternative_coordinate_search","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_043540_pt_to_phi_prediction","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_043610_kappa_phi_temperature_structure_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_043622_alternative_coordinate_search","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_043700_collapse_failure_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_044126_alternative_coordinate_search","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_044142_alternative_coordinate_search","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_044412_alternative_coordinate_search","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_25_044523_alternative_coordinate_search","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_20260324_000000_threshold_distribution_model","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_20260324_005028_threshold_distribution_model","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_20260324_005122_threshold_distribution_model","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_20260324_005137_test_threshold_distribution","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_20260324_021500_x_vs_r_predictor_comparison","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_alignment_audit","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_baseline_tests","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_corrected_geometry","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_cross_analysis","cross_analysis","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_cross_experiment","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_debug_runs","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_decomposition","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_decomposition_stability","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_derivative_smoothing","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_diagnostics_misc","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_geometry_maps","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_geometry_maps_relaxband","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_geometry_maps_relaxband_validation","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_kww_model","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_log_model","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_mechanism_followup","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_mechanism_survey","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_mode23_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_observable_basis_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_observable_summary","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_observable_survey","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_phaseC","phaseC","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_results_root","legacy_root","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_second_coordinate_duel","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_second_observable_search","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_separability","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_shape_rank_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_svd_pca","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_test_logs","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_legacy_XI_Xshape_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_TRI_collapse_diagnostics","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_04_03_000147_switching_canonical","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
