"a","b","c","pearson_A","spearman_A","deltaT_peak","loo_min_pearson","loo_min_spearman","source","score_basic"
"1.35","0.65","1.25","0.984180633606011","0.995604395604396","0","0.982038199483873","0.994505494505495","computed_refine_extension","0.990123368440116"
"1.2","0.65","0.95","0.984121068866653","0.995604395604396","0","0.982072751008806","0.994505494505495","computed_refine_extension","0.990112409323296"
"1.4","0.8","1.1","0.984170876413578","0.995604395604396","0","0.981990893380904","0.994505494505495","computed_refine_extension","0.990110980061793"
"1.15","0.65","0.9","0.984070040453745","0.995604395604396","0","0.982089388865941","0.994505494505495","computed_refine_extension","0.99010042837085"
"0.7","0.6","1","0.984291740406847","0.995604395604396","0","0.98174037357588","0.994505494505495","computed_refine_extension","0.990097135298769"
"1.3","0.6","1.3","0.984101674864685","0.995604395604396","0","0.982005701626161","0.994505494505495","computed_refine_extension","0.990093181246176"
"0.9","0.5","0.75","0.983924594321865","0.995604395604396","0","0.982246237533155","0.994505494505495","computed_refine_extension","0.990088164264729"
"0.95","0.75","1.15","0.984255232085602","0.995604395604396","0","0.981740656675631","0.994505494505495","computed_refine_extension","0.990086239422345"
"0.65","0.55","1.05","0.984276360301273","0.995604395604396","0","0.981708221547247","0.994505494505495","computed_refine_extension","0.99008609086137"
"1.3","0.85","1","0.98423617381916","0.995604395604396","0","0.981762545353941","0.994505494505495","computed_refine_extension","0.990084899678075"
"1.2","0.9","1.1","0.984269919695741","0.995604395604396","0","0.98170488674626","0.994505494505495","computed_refine_extension","0.990083491719513"
"1","0.8","1.05","0.984250571242321","0.995604395604396","0","0.981723861212574","0.994505494505495","computed_refine_extension","0.99008148207675"
"0.95","0.75","0.9","0.984269711005981","0.995604395604396","0","0.981667657747356","0.994505494505495","computed_refine_extension","0.990075983312804"
"1.3","0.75","1","0.984068103340347","0.995604395604396","0","0.981942876109522","0.994505494505495","computed_refine_extension","0.990070544685547"
"0.85","0.7","0.9","0.984246659131711","0.995604395604396","0","0.981658146066037","0.994505494505495","computed_refine_extension","0.990067165414259"
"1.35","0.65","1.3","0.984049072397564","0.995604395604396","0","0.981941795741163","0.994505494505495","computed_refine_extension","0.99006461932904"
"0.9","0.6","0.75","0.984113316242752","0.995604395604396","0","0.981824003602243","0.994505494505495","computed_refine_extension","0.990060334054813"
"1.35","0.65","1.2","0.984062200946979","0.995604395604396","0","0.98187108228983","0.994505494505495","computed_refine_extension","0.990054415203598"
"0.75","0.6","1.15","0.98420729108892","0.995604395604396","0","0.981638668450587","0.994505494505495","computed_refine_extension","0.990051459478332"
"1","0.8","1","0.984201036964247","0.995604395604396","0","0.981641434363713","0.994505494505495","computed_refine_extension","0.990050136423555"
"0.7","0.6","0.85","0.984217375766392","0.995604395604396","0","0.981611488552062","0.994505494505495","computed_refine_extension","0.990049048901869"
"1.35","0.9","1.3","0.984216319444892","0.995604395604396","0","0.981597460552843","0.994505494505495","computed_refine_extension","0.990045926405575"
"1.35","0.9","1.05","0.984190399154343","0.995604395604396","0","0.981629653853698","0.994505494505495","computed_refine_extension","0.990044588978581"
"1.2","0.9","1.15","0.984180599083299","0.995604395604396","0","0.981622433783357","0.994505494505495","computed_refine_extension","0.9900402049432"
"1.35","0.7","1.1","0.984020805176309","0.995604395604396","0","0.98182288305495","0.994505494505495","computed_refine_extension","0.990032356625421"
"1.4","0.7","1.25","0.983998858253161","0.995604395604396","0","0.981829252855648","0.994505494505495","computed_refine_extension","0.990027046508617"
"1.25","0.75","0.95","0.983966805171687","0.995604395604396","0","0.981841521546124","0.994505494505495","computed_refine_extension","0.990019884322269"
"1.1","0.85","1","0.984139711025279","0.995604395604396","0","0.981540510167821","0.994505494505495","computed_refine_extension","0.990011553802686"
"1.25","0.8","0.95","0.984046211898853","0.995604395604396","0","0.981660132581899","0.994505494505495","computed_refine_extension","0.990007428547574"
"1.1","0.85","1.15","0.984104432431839","0.995604395604396","0","0.981568553752934","0.994505494505495","computed_refine_extension","0.990006578941677"
"0.75","0.55","0.7","0.984081731043123","0.995604395604396","0","0.981598204881201","0.994505494505495","computed_refine_extension","0.990005698750715"
"1.25","0.65","1","0.983937647680001","0.995604395604396","0","0.981803328577956","0.994505494505495","computed_refine_extension","0.99000349848113"
"1.2","0.9","1.05","0.984125381860348","0.995604395604396","0","0.981516905435003","0.994505494505495","computed_refine_extension","0.990002534106644"
"1","0.8","1.1","0.984086096837805","0.995604395604396","0","0.981557562288926","0.994505494505495","computed_refine_extension","0.989998879970665"
"1.4","0.7","1.3","0.983912047737378","0.995604395604396","0","0.981782918794664","0.994505494505495","computed_refine_extension","0.989991736541685"
"1.35","0.75","1.05","0.98392661328169","0.995604395604396","0","0.981741366440152","0.994505494505495","computed_refine_extension","0.989987795734076"
"1.05","0.55","0.85","0.983784741049995","0.995604395604396","0","0.981868529807579","0.994505494505495","computed_refine_extension","0.989970666738053"
"0.8","0.55","0.7","0.983955322792922","0.995604395604396","0","0.981611216957473","0.994505494505495","computed_refine_extension","0.98997037869091"
"1.1","0.8","0.9","0.984066356123973","0.995604395604396","0","0.981438680034929","0.994505494505495","computed_refine_extension","0.989969181305716"
"1.1","0.7","0.85","0.983920655632385","0.995604395604396","0","0.981653275463406","0.994505494505495","computed_refine_extension","0.989968390243935"
"0.85","0.7","1.1","0.984031405173496","0.995604395604396","0","0.981486375617447","0.994505494505495","computed_refine_extension","0.989968235137077"
"1.25","0.6","1.05","0.983888561467225","0.995604395604396","0","0.981700145471516","0.994505494505495","computed_refine_extension","0.989968135996009"
"1.25","0.9","1.25","0.984033719452051","0.995604395604396","0","0.981433637212704","0.994505494505495","computed_refine_extension","0.989958381739695"
"1.2","0.8","1.35","0.984046523313827","0.995604395604396","0","0.98140231709517","0.994505494505495","computed_refine_extension","0.989955958874721"
"1.1","0.5","0.95","0.983824889613809","0.995604395604396","0","0.98173011792535","0.994505494505495","computed_refine_extension","0.989955028930751"
"1.1","0.65","0.85","0.983758918396735","0.995604395604396","0","0.981813744567374","0.994505494505495","computed_refine_extension","0.989951962894034"
"1.3","0.6","1.15","0.983862013896921","0.995604395604396","0","0.981632508715451","0.994505494505495","computed_refine_extension","0.989946644373705"
"1.2","0.85","0.95","0.984013070761772","0.995604395604396","0","0.981382717448775","0.994505494505495","computed_refine_extension","0.989942003179825"
"1.3","0.85","1.35","0.984014928053047","0.995604395604396","0","0.981361891197305","0.994505494505495","computed_refine_extension","0.989938395116913"
"1.1","0.55","0.9","0.983759112859072","0.995604395604396","0","0.981743756535252","0.994505494505495","computed_refine_extension","0.989938023626311"
"1.4","0.7","1.2","0.983829432785596","0.995604395604396","0","0.981604967425739","0.994505494505495","computed_refine_extension","0.989931361782365"
"0.7","0.5","1.25","0.98400008121331","0.995604395604396","0","0.981346453173585","0.994505494505495","computed_refine_extension","0.989930853460248"
"1.15","0.85","0.95","0.983987315453941","0.995604395604396","0","0.98132974098566","0.994505494505495","computed_refine_extension","0.989923681294853"
"0.8","0.55","1.3","0.983979899875994","0.995604395604396","0","0.981322303356902","0.994505494505495","computed_refine_extension","0.989919969095717"
"0.7","0.6","1.05","0.9839410825027","0.995604395604396","0","0.981347739992904","0.994505494505495","computed_refine_extension","0.989913411210929"
"1.05","0.75","0.85","0.983943052690991","0.995604395604396","0","0.981343466131631","0.994505494505495","computed_refine_extension","0.989913147495162"
"1.15","0.85","1.25","0.983937127528178","0.995604395604396","0","0.981349917367657","0.994505494505495","computed_refine_extension","0.989912660193523"
"1.15","0.8","0.9","0.983930640085355","0.995604395604396","0","0.981340992485506","0.994505494505495","computed_refine_extension","0.989908928984246"
"0.75","0.55","1.25","0.983944986409309","0.995604395604396","0","0.981293201870234","0.994505494505495","computed_refine_extension","0.989903674758378"
"1.2","0.85","1.3","0.983925256864118","0.995604395604396","0","0.981297881633313","0.994505494505495","computed_refine_extension","0.989898691847437"
"0.9","0.75","1","0.983900374818216","0.995604395604396","0","0.981323200403434","0.994505494505495","computed_refine_extension","0.98989629098769"
"1.3","0.9","1.3","0.98392704566353","0.995604395604396","0","0.981279661144375","0.994505494505495","computed_refine_extension","0.989895584389473"
"0.8","0.65","1.15","0.983899001556283","0.995604395604396","0","0.981312634486319","0.994505494505495","computed_refine_extension","0.989893765825687"
"0.75","0.65","0.95","0.983905855305132","0.995604395604396","0","0.981302193065568","0.994505494505495","computed_refine_extension","0.989893733666192"
"1","0.8","0.95","0.983911303275819","0.995604395604396","0","0.981280713954449","0.994505494505495","computed_refine_extension","0.989891072235174"
"1.2","0.9","1.2","0.983881555001814","0.995604395604396","0","0.981296543927181","0.994505494505495","computed_refine_extension","0.989885313747519"
"1","0.75","0.85","0.98390580011319","0.995604395604396","0","0.981246078400644","0.994505494505495","computed_refine_extension","0.989882494175624"
"0.6","0.5","0.7","0.983898518884776","0.995604395604396","0","0.981251233705371","0.994505494505495","computed_refine_extension","0.989881340868045"
"0.85","0.6","1.3","0.983887300467868","0.995604395604396","0","0.98122388711079","0.994505494505495","computed_refine_extension","0.989872506024057"
"0.75","0.6","0.75","0.983880297319114","0.995604395604396","0","0.981219182315621","0.994505494505495","computed_refine_extension","0.989869464120397"
"1.25","0.9","1","0.983884565806909","0.995604395604396","0","0.981210686552104","0.994505494505495","computed_refine_extension","0.989869045514032"
"0.65","0.55","0.75","0.983878745254558","0.995604395604396","0","0.981204788145782","0.994505494505495","computed_refine_extension","0.989866119667062"
"0.8","0.65","0.8","0.983872725783692","0.995604395604396","0","0.981195870973475","0.994505494505495","computed_refine_extension","0.989862530391341"
"1.05","0.8","0.9","0.983871225981913","0.995604395604396","0","0.981194240917634","0.994505494505495","computed_refine_extension","0.989861754439639"
"0.9","0.75","1.05","0.98380544764787","0.995604395604396","0","0.981238586868796","0.994505494505495","computed_refine_extension","0.989850890129659"
"1.1","0.75","1.35","0.983835593726541","0.995604395604396","0","0.981164953180986","0.994505494505495","computed_refine_extension","0.989845207215698"
"0.75","0.65","1","0.983805378107518","0.995604395604396","0","0.981205805939656","0.994505494505495","computed_refine_extension","0.989844313081725"
"1.35","0.65","1.15","0.983663460323195","0.995604395604396","0","0.981406246421223","0.994505494505495","computed_refine_extension","0.989841825842741"
"0.8","0.6","1.25","0.98380754958461","0.995604395604396","0","0.981152928360915","0.994505494505495","computed_refine_extension","0.989834389009104"
"0.75","0.65","0.9","0.983800458169261","0.995604395604396","0","0.981159419176839","0.994505494505495","computed_refine_extension","0.989833559747685"
"0.9","0.75","0.95","0.983779355353839","0.995604395604396","0","0.98115666977211","0.994505494505495","computed_refine_extension","0.989826679022112"
"1.4","0.85","1.05","0.983662570517018","0.995604395604396","0","0.981324200201229","0.994505494505495","computed_refine_extension","0.98982514965689"
"1","0.8","1.15","0.983729620382285","0.995604395604396","0","0.981167398639348","0.994505494505495","computed_refine_extension","0.989813904304094"
"1.3","0.9","1","0.983763706774525","0.995604395604396","0","0.981099092744741","0.994505494505495","computed_refine_extension","0.989810469042844"
"1.25","0.85","0.95","0.983729771552579","0.995604395604396","0","0.981119643182804","0.994505494505495","computed_refine_extension","0.989804398563873"
"0.7","0.55","0.7","0.983737777344593","0.995604395604396","0","0.981097191482428","0.994505494505495","computed_refine_extension","0.989802309961402"
"1.15","0.55","0.95","0.983512501639537","0.995604395604396","0","0.98138255257676","0.994505494505495","computed_refine_extension","0.989791799468752"
"0.65","0.5","1.2","0.983732993754801","0.995604395604396","0","0.981046771632954","0.994505494505495","computed_refine_extension","0.98979079091457"
"1.4","0.75","1.1","0.983563051239959","0.995604395604396","0","0.981301616079259","0.994505494505495","computed_refine_extension","0.989790777049378"
"0.7","0.6","0.8","0.983734382688648","0.995604395604396","0","0.981038844568588","0.994505494505495","computed_refine_extension","0.98978962218185"
"0.65","0.55","1.1","0.983714234158255","0.995604395604396","0","0.981064820483807","0.994505494505495","computed_refine_extension","0.989788772805776"
"1.4","0.9","1.05","0.983669773489506","0.995604395604396","0","0.981119577019124","0.994505494505495","computed_refine_extension","0.989786385912215"
"1.1","0.85","1.2","0.983681645832566","0.995604395604396","0","0.981100044397573","0.994505494505495","computed_refine_extension","0.989786041090823"
"0.9","0.65","1.3","0.983717184528383","0.995604395604396","0","0.981043717274932","0.994505494505495","computed_refine_extension","0.98978543727504"
"1.3","0.65","1.05","0.983540891902673","0.995604395604396","0","0.981306353701384","0.994505494505495","computed_refine_extension","0.989785076772617"
"1.2","0.9","1","0.983718466808333","0.995604395604396","0","0.981026645632433","0.994505494505495","computed_refine_extension","0.989782407630525"
"0.85","0.7","0.85","0.983716947193352","0.995604395604396","0","0.98102571361036","0.994505494505495","computed_refine_extension","0.989781765341616"
"0.7","0.5","0.65","0.983595993519624","0.995604395604396","0","0.981161800549506","0.994505494505495","computed_refine_extension","0.989772696627327"
"1.25","0.7","0.95","0.983473431708334","0.995604395604396","0","0.981336479196856","0.994505494505495","computed_refine_extension","0.98977086381341"
"1.1","0.8","1.3","0.983669771527536","0.995604395604396","0","0.981023379396615","0.994505494505495","computed_refine_extension","0.989767145799122"
"1.1","0.75","0.85","0.98362013555366","0.995604395604396","0","0.981071309083379","0.994505494505495","computed_refine_extension","0.989761840944312"
"1.25","0.85","1.35","0.983664665875094","0.995604395604396","0","0.980967243091529","0.994505494505495","computed_refine_extension","0.989754386842372"
"1.1","0.85","0.95","0.983655658277769","0.995604395604396","0","0.980958055402327","0.994505494505495","computed_refine_extension","0.989749847025335"
"1.15","0.9","1.1","0.983618837208272","0.995604395604396","0","0.981010009464745","0.994505494505495","computed_refine_extension","0.989749191516969"
"0.7","0.55","1.2","0.983631834155634","0.995604395604396","0","0.980950080547201","0.994505494505495","computed_refine_extension","0.989741104817669"
"0.85","0.65","1.25","0.983591768740536","0.995604395604396","0","0.980929455938048","0.994505494505495","computed_refine_extension","0.989724960271309"
"1.3","0.7","1","0.983396713849312","0.995604395604396","0","0.981188666231903","0.994505494505495","computed_refine_extension","0.989718285862713"
"1.15","0.9","1.05","0.983566742494076","0.995604395604396","0","0.980920111941821","0.994505494505495","computed_refine_extension","0.989715583598126"
"0.95","0.65","1.35","0.983580475180983","0.995604395604396","0","0.980863062616676","0.994505494505495","computed_refine_extension","0.989708293539169"
"1.35","0.9","1.35","0.983579393454459","0.995604395604396","0","0.980856907259896","0.994505494505495","computed_refine_extension","0.989706737949855"
"1.05","0.85","1.05","0.983529076140051","0.995604395604396","0","0.980916907930633","0.994505494505495","computed_refine_extension","0.98970364288968"
"0.9","0.75","1.1","0.983517324350478","0.995604395604396","0","0.980928646697419","0.994505494505495","computed_refine_extension","0.989702465106166"
"0.75","0.65","1.05","0.98352087822763","0.995604395604396","0","0.980895128747439","0.994505494505495","computed_refine_extension","0.989696827679315"
"1.2","0.7","0.9","0.983304613560556","0.995604395604396","0","0.981218472470685","0.994505494505495","computed_refine_extension","0.989696617023842"
"0.85","0.7","1.15","0.983513544625477","0.995604395604396","0","0.980903391222582","0.994505494505495","computed_refine_extension","0.989696280093698"
"0.85","0.55","0.7","0.983345672101232","0.995604395604396","0","0.981132561455954","0.994505494505495","computed_refine_extension","0.989691752383099"
"1.4","0.7","1.15","0.983372728608727","0.995604395604396","0","0.981074990266527","0.994505494505495","computed_refine_extension","0.989688355097462"
"1.35","0.8","1","0.983342489185011","0.995604395604396","0","0.981115010616665","0.994505494505495","computed_refine_extension","0.989687287340375"
"1.2","0.8","0.9","0.983460132511466","0.995604395604396","0","0.980903578950815","0.994505494505495","computed_refine_extension","0.989680294005141"
"1.15","0.8","1.35","0.983509155530757","0.995604395604396","0","0.980801408153243","0.994505494505495","computed_refine_extension","0.989674566751414"
"0.95","0.75","0.85","0.983514056456417","0.995604395604396","0","0.980778070319997","0.994505494505495","computed_refine_extension","0.989671369462463"
"1.15","0.9","1.15","0.983450508514884","0.995604395604396","0","0.98084340884482","0.994505494505495","computed_refine_extension","0.989665372784968"
"0.65","0.5","0.65","0.983443281580151","0.995604395604396","0","0.98083227935203","0.994505494505495","computed_refine_extension","0.98966097880599"
"1.05","0.85","1.1","0.983433645326739","0.995604395604396","0","0.980836526373792","0.994505494505495","computed_refine_extension","0.989658937334318"
"1.4","0.8","1.05","0.98329757077401","0.995604395604396","0","0.981024158549839","0.994505494505495","computed_refine_extension","0.989655641403709"
"1.15","0.5","1","0.983275701191535","0.995604395604396","0","0.981042503641279","0.994505494505495","computed_refine_extension","0.989652749547255"
"1.15","0.6","0.9","0.983213668119575","0.995604395604396","0","0.981129333594379","0.994505494505495","computed_refine_extension","0.989651505616287"
"0.75","0.65","0.85","0.983462639652617","0.995604395604396","0","0.980747247638332","0.994505494505495","computed_refine_extension","0.98964977988499"
"0.75","0.6","1.2","0.983447344522981","0.995604395604396","0","0.980764706715359","0.994505494505495","computed_refine_extension","0.989648683161505"
"0.7","0.6","1.1","0.983433586647236","0.995604395604396","0","0.980772374438946","0.994505494505495","computed_refine_extension","0.989646089343498"
"1.25","0.9","1.3","0.983432866907295","0.995604395604396","0","0.980749607033747","0.994505494505495","computed_refine_extension","0.989641319940476"
"0.9","0.65","0.75","0.983388130438182","0.995604395604396","0","0.980763998666365","0.994505494505495","computed_refine_extension","0.989630777326266"
"1.2","0.9","1.25","0.983393412929743","0.995604395604396","0","0.980750331597827","0.994505494505495","computed_refine_extension","0.989629628660027"
"1.05","0.85","1","0.983400991301859","0.995604395604396","0","0.980737041000767","0.994505494505495","computed_refine_extension","0.98962924405225"
"0.9","0.75","0.9","0.983415053783966","0.995604395604396","0","0.980707976623743","0.994505494505495","computed_refine_extension","0.989627649921477"
"0.75","0.5","0.65","0.983218746308544","0.995604395604396","0","0.980946210583575","0.994505494505495","computed_refine_extension","0.989616404470817"
"1.1","0.6","0.85","0.983108484518051","0.995604395604396","0","0.981105521357985","0.994505494505495","computed_refine_extension","0.989615188088551"
"1.35","0.9","1","0.983353875881721","0.995604395604396","0","0.980695327674734","0.994505494505495","computed_refine_extension","0.989606766761002"
"1.3","0.6","1.1","0.983209915242619","0.995604395604396","0","0.9808994484216","0.994505494505495","computed_refine_extension","0.989604402718644"
"1","0.8","0.9","0.983349831233857","0.995604395604396","0","0.980606117989362","0.994505494505495","computed_refine_extension","0.989587711429568"
"0.85","0.65","0.75","0.983323877152339","0.995604395604396","0","0.980599173679361","0.994505494505495","computed_refine_extension","0.989578536343113"
"1.2","0.6","0.95","0.983084190849506","0.995604395604396","0","0.980900710266432","0.994505494505495","computed_refine_extension","0.989566937769677"
"1.35","0.6","1.25","0.983124693605215","0.995604395604396","0","0.980832396474051","0.994505494505495","computed_refine_extension","0.989565425837913"
"1.35","0.6","1.3","0.983096429371705","0.995604395604396","0","0.980851838659991","0.994505494505495","computed_refine_extension","0.989560835005048"
"1.3","0.8","0.95","0.983135655113125","0.995604395604396","0","0.98079158169418","0.994505494505495","computed_refine_extension","0.989560551334312"
"1.35","0.7","1.05","0.983096684962961","0.995604395604396","0","0.980801604237415","0.994505494505495","computed_refine_extension","0.98955086479791"
"1.15","0.9","1","0.983267922859387","0.995604395604396","0","0.980544117384645","0.994505494505495","computed_refine_extension","0.989550738796284"
"1.15","0.85","1.3","0.98323234269931","0.995604395604396","0","0.980546307938311","0.994505494505495","computed_refine_extension","0.989540502858994"
"1.4","0.65","1.3","0.983058695821048","0.995604395604396","0","0.98080484936359","0.994505494505495","computed_refine_extension","0.989540117080571"
"1.4","0.65","1.25","0.983044620180853","0.995604395604396","0","0.980738479521638","0.994505494505495","computed_refine_extension","0.989522620420122"
"1.3","0.9","1.35","0.983221048071129","0.995604395604396","0","0.980466647607253","0.994505494505495","computed_refine_extension","0.989521182404328"
"0.95","0.8","1","0.983175848804078","0.995604395604396","0","0.98051469903354","0.994505494505495","computed_refine_extension","0.98951723290947"
"0.8","0.65","1.2","0.98318372570697","0.995604395604396","0","0.980494700160218","0.994505494505495","computed_refine_extension","0.989515596205673"
"0.95","0.8","1.05","0.983155604532673","0.995604395604396","0","0.980522662417276","0.994505494505495","computed_refine_extension","0.989512752304795"
"1.3","0.85","0.95","0.983134837029318","0.995604395604396","0","0.98054387770248","0.994505494505495","computed_refine_extension","0.98951076511083"
"1.05","0.85","1.15","0.983137899563148","0.995604395604396","0","0.980522150995158","0.994505494505495","computed_refine_extension","0.989507338529515"
"1.3","0.85","1.4","0.983172046789562","0.995604395604396","0","0.980378918656899","0.994505494505495","computed_refine_extension","0.989488936229787"
"1.15","0.9","1.2","0.983084072688345","0.995604395604396","0","0.980445458945838","0.994505494505495","computed_refine_extension","0.98947585205721"
"1.1","0.85","1.25","0.983086430635436","0.995604395604396","0","0.980429848879702","0.994505494505495","computed_refine_extension","0.98947343742811"
"1.2","0.85","1.35","0.983118697417313","0.995604395604396","0","0.980369899438638","0.994505494505495","computed_refine_extension","0.98947112757446"
"1.35","0.65","1.1","0.982948388172504","0.995604395604396","0","0.980602756346685","0.994505494505495","computed_refine_extension","0.989466606182627"
"0.9","0.75","1.15","0.983055172592229","0.995604395604396","0","0.980415134438438","0.994505494505495","computed_refine_extension","0.989461117126895"
"0.75","0.65","1.1","0.983070596815518","0.995604395604396","0","0.980390909089439","0.994505494505495","computed_refine_extension","0.989460899324082"
"1.2","0.8","1.4","0.98310873287514","0.995604395604396","0","0.980311850212112","0.994505494505495","computed_refine_extension","0.989456528366503"
"1.15","0.7","0.85","0.982863373004241","0.995604395604396","0","0.980669471092294","0.994505494505495","computed_refine_extension","0.98945444458127"
"1.35","0.6","1.35","0.982832464497878","0.995604395604396","0","0.980623288389421","0.994505494505495","computed_refine_extension","0.989435935488786"
"1.35","0.6","1.2","0.98288961198427","0.995604395604396","0","0.980533850012298","0.994505494505495","computed_refine_extension","0.989435192059279"
"1.4","0.65","1.35","0.982831645083596","0.995604395604396","0","0.980617127513947","0.994505494505495","computed_refine_extension","0.989434457489407"
"1.15","0.75","0.85","0.982932109061605","0.995604395604396","0","0.980431664920553","0.994505494505495","computed_refine_extension","0.989427504164131"
"1.15","0.85","0.9","0.983054422757266","0.995604395604396","0","0.980246445594023","0.994505494505495","computed_refine_extension","0.989427154407523"
"1.05","0.85","0.95","0.983021805889771","0.995604395604396","0","0.980265734820738","0.994505494505495","computed_refine_extension","0.989421227192617"
"1.25","0.9","0.95","0.983035283386512","0.995604395604396","0","0.980228147518442","0.994505494505495","computed_refine_extension","0.98941775298118"
"1.2","0.9","0.95","0.983015127360776","0.995604395604396","0","0.980196157705637","0.994505494505495","computed_refine_extension","0.989405308210898"
"0.95","0.8","0.95","0.982969435582437","0.995604395604396","0","0.980242672867123","0.994505494505495","computed_refine_extension","0.989400903709694"
"0.95","0.8","1.1","0.982932865896285","0.995604395604396","0","0.980294028814724","0.994505494505495","computed_refine_extension","0.989400203993369"
"0.8","0.6","0.7","0.982952724289835","0.995604395604396","0","0.980237691234371","0.994505494505495","computed_refine_extension","0.989394893995363"
"1.35","0.75","1","0.982764229680648","0.995604395604396","0","0.980468207476181","0.994505494505495","computed_refine_extension","0.989384448860969"
"1.3","0.75","0.95","0.982733439921675","0.995604395604396","0","0.980492955349495","0.994505494505495","computed_refine_extension","0.98938016150794"
"0.7","0.6","0.75","0.982965354425629","0.995604395604396","0","0.980136556013806","0.994505494505495","computed_refine_extension","0.989378455991988"
"0.7","0.5","1.3","0.982957589201488","0.995604395604396","0","0.980131848409503","0.994505494505495","computed_refine_extension","0.989375184903886"
"1.25","0.6","1","0.982742458252959","0.995604395604396","0","0.980446373835297","0.994505494505495","computed_refine_extension","0.989373550704485"
"1.4","0.65","1.2","0.982761150993976","0.995604395604396","0","0.980386168800603","0.994505494505495","computed_refine_extension","0.989367117519852"
"0.65","0.55","0.7","0.982937375897167","0.995604395604396","0","0.98011351584564","0.994505494505495","computed_refine_extension","0.989365454399817"
"0.75","0.55","1.3","0.982932380198127","0.995604395604396","0","0.980116926197374","0.994505494505495","computed_refine_extension","0.989364637760451"
"1.2","0.85","0.9","0.982912019157957","0.995604395604396","0","0.980125482818288","0.994505494505495","computed_refine_extension","0.989360240772583"
"0.85","0.6","0.7","0.982806826222015","0.995604395604396","0","0.980208170670179","0.994505494505495","computed_refine_extension","0.989345220462179"
"1.1","0.8","0.85","0.982882946462157","0.995604395604396","0","0.980081662071642","0.994505494505495","computed_refine_extension","0.989342754814514"
"0.8","0.55","1.35","0.98288381891991","0.995604395604396","0","0.980044752734708","0.994505494505495","computed_refine_extension","0.989335634684453"
"1.1","0.85","0.9","0.982868384967436","0.995604395604396","0","0.980027020162421","0.994505494505495","computed_refine_extension","0.989327457984253"
"0.75","0.65","0.8","0.982859666140421","0.995604395604396","0","0.980028370749272","0.994505494505495","computed_refine_extension","0.989325112453519"
"1.05","0.8","0.85","0.982856420957029","0.995604395604396","0","0.980012264625597","0.994505494505495","computed_refine_extension","0.989320917673766"
"0.8","0.6","1.3","0.982827346311152","0.995604395604396","0","0.980017887508426","0.994505494505495","computed_refine_extension","0.989313319856569"
"0.8","0.65","0.75","0.982841110341616","0.995604395604396","0","0.979995455904035","0.994505494505495","computed_refine_extension","0.98931296274483"
"1.2","0.65","0.9","0.982558219235953","0.995604395604396","0","0.980386626071588","0.994505494505495","computed_refine_extension","0.989306329446642"
"0.85","0.6","1.35","0.982819966807971","0.995604395604396","0","0.979983241157935","0.994505494505495","computed_refine_extension","0.989304176735517"
"0.7","0.6","1.15","0.982783456205557","0.995604395604396","0","0.980030383398876","0.994505494505495","computed_refine_extension","0.989302652002981"
"1.1","0.75","1.4","0.982815039737531","0.995604395604396","0","0.979980067145774","0.994505494505495","computed_refine_extension","0.989302063811953"
"1.1","0.8","1.35","0.982775591713583","0.995604395604396","0","0.979994426379597","0.994505494505495","computed_refine_extension","0.989293101251533"
"1.1","0.9","1.05","0.982743386758839","0.995604395604396","0","0.980039300766796","0.994505494505495","computed_refine_extension","0.98929241464255"
"0.6","0.5","0.65","0.982778360809053","0.995604395604396","0","0.979965474609418","0.994505494505495","computed_refine_extension","0.989288141626138"
"1.1","0.9","1.1","0.982717956500632","0.995604395604396","0","0.98004609338531","0.994505494505495","computed_refine_extension","0.98928614408879"
"1.05","0.5","0.85","0.982483654513862","0.995604395604396","0","0.980394726262744","0.994505494505495","computed_refine_extension","0.989285580068246"
"1.25","0.65","0.95","0.982547695423316","0.995604395604396","0","0.980293368609154","0.994505494505495","computed_refine_extension","0.989284520810364"
"1.25","0.8","0.9","0.982651550016355","0.995604395604396","0","0.98012965275914","0.994505494505495","computed_refine_extension","0.989282934018273"
"1.2","0.9","1.3","0.982733962891926","0.995604395604396","0","0.980003773028233","0.994505494505495","computed_refine_extension","0.989282481934763"
"0.65","0.5","1.25","0.982777773136017","0.995604395604396","0","0.979937656643234","0.994505494505495","computed_refine_extension","0.98928240173099"
"0.9","0.75","0.85","0.982774198772894","0.995604395604396","0","0.979939370497213","0.994505494505495","computed_refine_extension","0.989281672192849"
"1.4","0.7","1.1","0.982591919270184","0.995604395604396","0","0.980197411820042","0.994505494505495","computed_refine_extension","0.989278596606602"
"1.35","0.9","1.4","0.982774660611018","0.995604395604396","0","0.979922458442109","0.994505494505495","computed_refine_extension","0.989278428333266"
"1.25","0.85","1.4","0.982762902747074","0.995604395604396","0","0.979922561264762","0.994505494505495","computed_refine_extension","0.989274921538613"
"1.4","0.75","1.05","0.982561949558597","0.995604395604396","0","0.980192722243862","0.994505494505495","computed_refine_extension","0.98926866777789"
"0.7","0.55","1.25","0.982710329022611","0.995604395604396","0","0.979883800542751","0.994505494505495","computed_refine_extension","0.989251397276872"
"0.8","0.5","0.6","0.979556941991297","1","0","0.976921130214649","1","computed_refine_extension","0.989251308640319"
"1.4","0.85","1","0.982538529241779","0.995604395604396","0","0.980123445018449","0.994505494505495","computed_refine_extension","0.989247786237762"
"1.25","0.75","0.9","0.98244631366211","0.995604395604396","0","0.980214103913045","0.994505494505495","computed_refine_extension","0.989238253342781"
